id|nct_id|group_type|title|description
60047296|NCT03288493|Experimental|Phase 1 P-BCMA-101 CAR-T cells (Cohort A)|Single dose given across two intravenous infusions of CAR-T cells. Rimiducid may be administered as indicated.
60047297|NCT03288493|Experimental|Phase 1 P-BCMA-101 CAR-T cells (Cohort B)|Single dose given across three intravenous infusions of CAR-T cells. Rimiducid may be administered as indicated.
60047298|NCT03288493|Experimental|Phase 1 P-BCMA-101 CAR-T cells (Cohort C)|Single dose given across two intravenous infusions of CAR-T cells. Rimiducid may be administered as indicated.
60047299|NCT03288493|Experimental|Phase 1 P-BCMA-101 CAR-T cells with Comb.Therapy (Cohort R)|Single intravenous infusion of CAR-T cells, with combination therapy, beginning one week before CAR-T infusion. Rimiducid may be administered as indicated.
60047300|NCT03288493|Experimental|Phase 1 P-BCMA-101 CAR-T cells with Comb.Therapy (Cohort RP)|Single intravenous infusion of CAR-T cells, with combination therapy, beginning one week before apheresis. Rimiducid may be administered as indicated.
60047301|NCT03288493|Experimental|Phase 1 P-BCMA-101 CAR-T cells with Comb.Therapy (Cohort RIT)|Single intravenous infusion of CAR-T cells, with combination therapy, beginning one week before CAR-T infusion. Rimiducid may be administered as indicated.
60047302|NCT03288493|Experimental|Phase 2: P-BCMA-101 CAR-T Cells|CAR-T cells administered via intravenous infusion as a total dose
59668410|NCT04154709|Experimental|CTA101|Dose escalation follows the accelerated titration and the standard 3+3 dose escalation design. A total of 3 dose levels are set for subjects.
60047379|NCT03054298|Active Comparator|Cohort 1|Single dose of 1-3x10^7/m^2 lentiviral transduced huCART-meso cells
60047380|NCT03054298|Active Comparator|Cohort 2|Cyclophosphamide 1 grams/m^2 administered 2-4 days prior to a single dose of 1-3x10^7 /m^2 lentiviral transduced huCART-meso cells
60047381|NCT03054298|Active Comparator|Cohort 3|PERMANENTLY CLOSED
60047382|NCT03054298|Active Comparator|Cohort 4|PERMANENTLY CLOSED
60047383|NCT03054298|Active Comparator|Cohort 5|Single dose of 1-3x107 huCART-meso cells/m2 day 0 by intrapleural infusion (IP) through an indwelling pleural catheter without any conditioning chemotherapeutic regimen. Subjects in this cohort will be enrolled after safety is demonstrated at this dose level by completion of Cohorts 1 and 2. Subjects in Cohort 5 may be enrolled in parallel to Cohort 6.
60047384|NCT03054298|Active Comparator|Cohort 6|Dose of 1-3x107 huCART-meso cells/m2 via IV infusion on Day 0, following a flat dose of 1 gram/m2 of cyclophosphamide administered 2-4 days prior to huCART-meso cells (~Day -4 to -2). This initial infusion may be followed by up to two additional IV infusions of huCART-meso cells at the same dose level, given approximately 21-42 days apart, if the subject meets eligibility to receive additional infusions. Cyclophosphamide will not be repeated prior to subsequent doses of huCART-meso cells. Cohort 6 was activated with Protocol V6. Enrollment into Cohort 6 will occur in parallel with Cohort 5.
60047385|NCT03054298|Active Comparator|Cohort 7|a single dose of 1-3x107 huCART-meso cells/m2 via intraperitoneal (i.p.) administration, following lymphodepleting chemotherapy with cyclophosphamide 300 mg/m2/day and fludarabine 30 mg/m2/day given over 3 days by intravenous infusion. Lymphodepleting chemotherapy will be scheduled such that the last day of chemotherapy is 3 days (+/- 1 day) prior to the infusion of huCART-meso cells. This initial i.p. infusion may be followed by up to two additional infusions of huCART-meso cells via intravenous (IV) administration at the same dose level, given between 21-42 days apart. The subject must meet eligibility to receive additional infusions. Lymphodepleting chemotherapy will not be repeated prior to additional infusions of huCART-meso cells. Infusion #1 for the first three subjects in Cohort 7 will be staggered by at least 21 days to allow for the assessment of DLTs. Enrollment into Cohort 7 will occur in parallel with Cohort 5 and Cohort 6.
60047404|NCT02935543|Experimental|CART19|CART19 cells transduced with a lentiviral vector to express anti-CD19 scFv TCRz:41BB administered by IV infusion.
60047529|NCT02277522|Experimental|RNA autologous T cells (anti CD19 CAR T cells)|
60047547|NCT02030847|Experimental|Arm1|"phase II study to determine the efficacy and safety of a single infusion of autologous T cells expressing CD19 chimeric antigen receptors expressing tandem TCRζ and 4-1BB (TCRζ/4-1BB) co-stimulatory domains (referred to as CART-19 cells) in adult patients with relapsed or refractory B-cell acute lymphoblastic leukemia."
60047564|NCT01837602|Experimental|cMet positive breast cancer patients|Metastatic breast cancer patients with an accessible tumor (cutaneous, subcutaneous, or superficial) and/or a palpable adenopathy/mass, with ≥ 30% tumor cells expressing cMet as demonstrated on immunohistochemical analysis . The intensity for cMet IHC should be greater than or equal to 1+. The targeted tumor must be accessible (i.e. is not near a great vessel or the spinal cord) and can be surgically excised or biopsied.
59821105|NCT04077866|Active Comparator|Temozolomide alone|Temozolomide will be given to patients orally every 5 days with 23 days interval. The initial dose is 150 mg/m2 on the first day and 200 mg/m2 for the rest if no toxicity is seen. If 200 mg/m2 is toxic, the drug will return to 150 mg/m2 or will be stopped.
59417199|NCT05212584|Experimental|CD7 CAR T cells|Dose escalation phase: CD7 CAR T cells will be transduced with a lentiviral vector to express a CD7 CARs. with an escalation approach, 1 e6 to 7 e6 CAR-T cells/kg
59821106|NCT04077866|Experimental|Temozolomide + B7-H3 CAR-T|"Temozolomide will be given to patients orally every 5 days with 23 days interval. The initial dose is 150 mg/m2 on the first day and 200 mg/m2 for the rest if no toxicity is seen. If 200 mg/m2 is toxic, the drug will return to 150 mg/m2 or will be stopped.~The B7-H3 CAR-T will be administrated via intratumoral or Intracerebroventricular injection through an Ommaya catheter in between Temozolomide cycles. Temozolomide treatment in the cycles of B7-H3 CAR-T treatment will be stopped."
59418490|NCT03330834|Experimental|Single Arm|CAR-T cells to treat advanced lung cancer. This study has only one arm. All participators will attend the screening and meet the set criteria for the clinical treatment. PD-L1 CAR-T cells are infused on day 0 with 10%, day 3 with 30% and day 7 with 60% , (1-2)×10^6/kg PD-L1 CAR-T cells total.
60049524|NCT05091541|Experimental|CT120 in relapsed/refractory B-cell non-Hodgkin's lymphoma patients|Fully Human Anti-CD19/CD22 Dual Target Chimeric Antigen Receptor Autologous T Cell Injection（CT120）will be infused at 1.0 x 10^6 CAR+ T cells/kg、3.0 x 10^6 CAR+ T cells/kg、6.0 x 10^6 CAR+ T cells/kg in relapsed/refractory B-cell non-Hodgkin's lymphoma patients
60049990|NCT04981691|Experimental|anti-MESO CAR-T cells|"The subjects in this arm will receive Cyclophosphamide 300mg/m2/d and Fludarabine 30mg/m2/d from day-4 to day-2. Subjects will be treated with six administrations of anti-MESO CAR-T cells three times weekly (Monday-Wednesday-Friday) for two weeks. In the first week, total 1×109 or 3×109 will be infused, the second week is to plan three times consecutive infusions of 1x109 or 3×109 anti-MESO CAR-T cells each time.~Subjects will be enrolled serially. For subject safety, the preceding subject must have completed therapy and be 28 days from their last infusion before the next subject can be treated.~Interventions:~Drug: anti-MESO CAR-T cells~Drug: Fludarabine~Drug: Cyclophosphamide"
59420854|NCT04148430|Experimental|Arm 1 (CART Cell Group)|"Cohort 1 Patients will receive anakinra 100mg s.c. every 12 hours starting on day 2 post CAR T cell infusion, or after 2 documented fevers of ≥38.5° C prior to day 2, whichever time point is earlier. Anakinra will be continued for 10 days.~Cohort 2 Patients will receive anakinra 100mg s.c. daily on day 0 of T cell infusion, and continue anakinra daily for 7 days"
59420862|NCT03467256|Experimental|experimental|Patients will receive lymphodepleting chemotherapy, one hour prior to infusion of CAR T-cells patients will receive tocilizumab IV 8 mg/kg (max 800 mg) over 1 hour. Patients then receive CD19-CAR T cells IV on day 0.
60050342|NCT05106907|Experimental|ThisCART19 cells injections|In this study, allogeneic anti-CD19 CAR T Cells(ThisCART19 cells) is used to treat patients with refractory or relapsed CD19 positive B cell malignancies.
59670738|NCT04033302|Experimental|Single arm|Multiple CAR T cells to treat CD7-positive hematological malignancies
59422148|NCT05576220|Experimental|Intervention group|Subjects being treated for a cancer diagnosis with a plan for outpatient transplant or CAR-T therapy
59422149|NCT05576220|No Intervention|Control Group|Retrospective data from the control group comprised of 105 patients directly preceding the intervention group who are underwent stem cell transplant or CAR-T therapy. Such control group information will be obtained via a research data request. Only de-identified data will be obtained for these subjects.
60051574|NCT04436029|Experimental|Descartes 11|
60051704|NCT05123209|Experimental|IM83 CAR-T cells|
60051705|NCT05123209|Experimental|IM83 CAR-T cells +The second-line treatment|
60053904|NCT04429451|Experimental|4SCAR-PSMA Cell Therapy for PSMA positive tumor|Infusion of 4SCAR-PSMA T cells at 10^6 cells/kg body weight via IV
59424683|NCT05269914|Experimental|Autologous anti-CD19 CAR-T cell injection|with 1.00×106 CAR+T cells/kg, 3.00×106 CAR+T cells /kg and 9.00×106 CAR+T cells/kg
59424702|NCT05262673|Experimental|CART/CTL/DCvac cells to treat B-ALL|
60054326|NCT05043571|Experimental|Single arm|Single arm Phase I Clinical Trial
59671765|NCT04169022|Experimental|AML patients at diagnosis|AML patients at diagnosis (except AML3)
59671766|NCT04169022|Experimental|AML patients at relapse|AML patients at relapse after chemotherapy, targeted therapy or allograft
59424845|NCT05052528|Experimental|Dose level 1 (fludarabine, cyclophosphamide, CD19 CAR T)|Patients receive fludarabine phosphate IV over 30 minutes daily and cyclophosphamide IV over 60 minutes daily on days -5 to -3. Patients also receive CD19 CAR T cells IV on day 0.
59424846|NCT05052528|Experimental|Dose level 2 (rituximab, fludarabine, cyclophosphamide, CAR T)|Patients receive rituximab IV on day -5, fludarabine phosphate IV over 30 minutes daily on days -5 to -3, and cyclophosphamide IV over 60 minutes on days -5 to -3. Patients also receive CD19 CAR T cells IV on day 0.
59424847|NCT05052528|Experimental|Dose level 3 (fludarabine, cyclophosphamide, CD19 CAR T)|Patients receive fludarabine phosphate IV over 30 minutes daily on days -3 to -5 and cyclophosphamide IV over 60 minutes daily on day -5. Patients also receive CD19 CAR T cells IV on day 0.
59424848|NCT05052528|Experimental|Dose level 4 (rituximab, fludarabine, cyclophosphamide, CAR T)|Patients receive rituximab IV on day -5, fludarabine phosphate IV over 30 minutes daily on days -5 to -3, and cyclophosphamide IV over 60 minutes on day -5. Patients also receive CD19 CAR T cells IV on day 0.
59424849|NCT05052528|Experimental|Dose level 5 (fludarabine, cyclophosphamide, CD19 CAR T)|Patients receive fludarabine phosphate IV over 30 minutes daily on days -5 to -1 and cyclophosphamide IV over 60 minutes daily on days -5 and -4. Patients also receive CD19 CAR T cells IV on day 0.
59424850|NCT05052528|Experimental|Dose level 6 (rituximab, fludarabine, cyclophosphamide, CAR T)|Patients receive rituximab IV on day -5, fludarabine phosphate IV over 30 minutes daily on days -5 to -1, and cyclophosphamide IV over 60 minutes on days -5 and -4. Patients also receive CD19 CAR T cells IV on day 0.
59671788|NCT04186052|Experimental|BCMA CAR-T cells Infusion|
59425162|NCT04260945|Experimental|CD19/CD20 Dual-CAR-T cells|CD19/CD20 Dual-CAR-T cells are prepared via lentiviral infection. 5 days prior to infusion of CAR-T cells, subjects receive fludarabine at dose 30mg/m2/day and cyclophosphamide treatment at dose 250mg/m2 for 3 days and take a rest for 2 days before infusion.
59425163|NCT04260932|Experimental|CD19/CD20 Dual-CAR-T cells|CD19/CD20 Dual-CAR-T cells are prepared via lentiviral infection. 5 days prior to infusion of CAR-T cells, subjects receive fludarabine at dose 30mg/m2/day and cyclophosphamide treatment at dose 250mg/m2 for 3 days and take a rest for at least 2 days before infusion.
60054679|NCT05030779|Experimental|Treatment of SLE|Experimental：Administration of CD19/BCMA CAR T-cells A dose levels of 1-4*10E6/kg are administrated for each subject.
59425404|NCT03373071|Experimental|CD19-CART01|Following the lymphodepleting treatment, with patients will be treated with 0.5 to 3.0 x 10⁶/kg CD19 Chimeric Antigen Receptor (CAR) positive T cells as a single dose
60055325|NCT05290155|Experimental|Anti-CD7 CAR T cells|Administration with anti-CD7 CAR-T cells in the relapsed/refractory T cell hematological malignancy patients
60055738|NCT05281809|Experimental|Treatment Arm|CAR -T-cell collection, infusion
60055817|NCT04796441|Experimental|CAR--γδT|Patients will be treated with CAR--γδT cells
