id|nct_id|mesh_term|downcase_mesh_term|mesh_type
209873167|NCT05334823|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
209873168|NCT05334823|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209873169|NCT05334823|Neoplasms|neoplasms|mesh-ancestor
209873170|NCT05334823|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209873171|NCT05334823|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209873172|NCT05334823|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209873173|NCT05334823|Immune System Diseases|immune system diseases|mesh-ancestor
209878037|NCT03302403|Carcinoma|carcinoma|mesh-list
209878038|NCT03302403|Neoplasms|neoplasms|mesh-list
209878039|NCT03302403|Pancreatic Neoplasms|pancreatic neoplasms|mesh-list
209878040|NCT03302403|Leukemia, B-Cell|leukemia, b-cell|mesh-list
209878041|NCT03302403|Leukemia, Lymphocytic, Chronic, B-Cell|leukemia, lymphocytic, chronic, b-cell|mesh-list
209878042|NCT03302403|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
209878043|NCT03302403|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209878044|NCT03302403|Digestive System Neoplasms|digestive system neoplasms|mesh-ancestor
209878045|NCT03302403|Neoplasms by Site|neoplasms by site|mesh-ancestor
209878046|NCT03302403|Digestive System Diseases|digestive system diseases|mesh-ancestor
209878047|NCT03302403|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209878048|NCT03302403|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
209878049|NCT03302403|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209878050|NCT03302403|Immune System Diseases|immune system diseases|mesh-ancestor
209878051|NCT03302403|Endocrine Gland Neoplasms|endocrine gland neoplasms|mesh-ancestor
209878052|NCT03302403|Pancreatic Diseases|pancreatic diseases|mesh-ancestor
209878053|NCT03302403|Endocrine System Diseases|endocrine system diseases|mesh-ancestor
209878054|NCT03302403|Leukemia, Lymphoid|leukemia, lymphoid|mesh-ancestor
209878055|NCT03302403|Leukemia|leukemia|mesh-ancestor
209878056|NCT03302403|Chronic Disease|chronic disease|mesh-ancestor
209878057|NCT03302403|Disease Attributes|disease attributes|mesh-ancestor
209878058|NCT03302403|Pathologic Processes|pathologic processes|mesh-ancestor
209884848|NCT04935580|Multiple Myeloma|multiple myeloma|mesh-list
209884849|NCT04935580|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
209884850|NCT04935580|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
209884851|NCT04935580|Neoplasms|neoplasms|mesh-ancestor
209884852|NCT04935580|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
209884853|NCT04935580|Vascular Diseases|vascular diseases|mesh-ancestor
209884854|NCT04935580|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
209884855|NCT04935580|Paraproteinemias|paraproteinemias|mesh-ancestor
209884856|NCT04935580|Blood Protein Disorders|blood protein disorders|mesh-ancestor
209884857|NCT04935580|Hematologic Diseases|hematologic diseases|mesh-ancestor
209884858|NCT04935580|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
209884859|NCT04935580|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
209884860|NCT04935580|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
209884861|NCT04935580|Immune System Diseases|immune system diseases|mesh-ancestor
210167589|NCT04436029|Multiple Myeloma|multiple myeloma|mesh-list
210167590|NCT04436029|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
210167591|NCT04436029|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210167592|NCT04436029|Neoplasms|neoplasms|mesh-ancestor
210167593|NCT04436029|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
210167594|NCT04436029|Vascular Diseases|vascular diseases|mesh-ancestor
210167595|NCT04436029|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
210167596|NCT04436029|Paraproteinemias|paraproteinemias|mesh-ancestor
210167597|NCT04436029|Blood Protein Disorders|blood protein disorders|mesh-ancestor
210167598|NCT04436029|Hematologic Diseases|hematologic diseases|mesh-ancestor
210167599|NCT04436029|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
210167600|NCT04436029|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
210167601|NCT04436029|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
210167602|NCT04436029|Immune System Diseases|immune system diseases|mesh-ancestor
210168020|NCT05123209|Liver Neoplasms|liver neoplasms|mesh-list
210168021|NCT05123209|Digestive System Neoplasms|digestive system neoplasms|mesh-ancestor
210168022|NCT05123209|Neoplasms by Site|neoplasms by site|mesh-ancestor
210168023|NCT05123209|Neoplasms|neoplasms|mesh-ancestor
210168024|NCT05123209|Digestive System Diseases|digestive system diseases|mesh-ancestor
210168025|NCT05123209|Liver Diseases|liver diseases|mesh-ancestor
210177586|NCT05043571|Leukemia|leukemia|mesh-list
210177587|NCT05043571|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
210177588|NCT05043571|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
210177589|NCT05043571|Brain Diseases|brain diseases|mesh-list
210177590|NCT05043571|Acute Disease|acute disease|mesh-list
210177591|NCT05043571|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210177592|NCT05043571|Neoplasms|neoplasms|mesh-ancestor
210177593|NCT05043571|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
210177594|NCT05043571|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
210177595|NCT05043571|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
210177596|NCT05043571|Immune System Diseases|immune system diseases|mesh-ancestor
210177597|NCT05043571|Central Nervous System Diseases|central nervous system diseases|mesh-ancestor
210177598|NCT05043571|Nervous System Diseases|nervous system diseases|mesh-ancestor
210177599|NCT05043571|Disease Attributes|disease attributes|mesh-ancestor
210177600|NCT05043571|Pathologic Processes|pathologic processes|mesh-ancestor
210178693|NCT05030779|Lupus Erythematosus, Systemic|lupus erythematosus, systemic|mesh-list
210178694|NCT05030779|Autoimmune Diseases|autoimmune diseases|mesh-list
210178695|NCT05030779|Connective Tissue Diseases|connective tissue diseases|mesh-ancestor
210178696|NCT05030779|Immune System Diseases|immune system diseases|mesh-ancestor
210180920|NCT05290155|Leukemia|leukemia|mesh-list
210180921|NCT05290155|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
210180922|NCT05290155|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
210180923|NCT05290155|Lymphoma, T-Cell|lymphoma, t-cell|mesh-list
210180924|NCT05290155|Lymphoma, T-Cell, Peripheral|lymphoma, t-cell, peripheral|mesh-list
210180925|NCT05290155|Lymphoma, Large-Cell, Anaplastic|lymphoma, large-cell, anaplastic|mesh-list
210180926|NCT05290155|Precursor T-Cell Lymphoblastic Leukemia-Lymphoma|precursor t-cell lymphoblastic leukemia-lymphoma|mesh-list
210180927|NCT05290155|Immunoblastic Lymphadenopathy|immunoblastic lymphadenopathy|mesh-list
210180928|NCT05290155|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210180929|NCT05290155|Neoplasms|neoplasms|mesh-ancestor
210180930|NCT05290155|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
210180931|NCT05290155|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
210180932|NCT05290155|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
210180933|NCT05290155|Immune System Diseases|immune system diseases|mesh-ancestor
210180934|NCT05290155|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
210180935|NCT05290155|Lymphadenopathy|lymphadenopathy|mesh-ancestor
210182456|NCT05281809|Lymphoma|lymphoma|mesh-list
210182457|NCT05281809|Leukemia|leukemia|mesh-list
210182458|NCT05281809|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
210182459|NCT05281809|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
210182460|NCT05281809|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
210182461|NCT05281809|Leukemia, Lymphocytic, Chronic, B-Cell|leukemia, lymphocytic, chronic, b-cell|mesh-list
210182462|NCT05281809|Lymphoma, Mantle-Cell|lymphoma, mantle-cell|mesh-list
210182463|NCT05281809|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
210182464|NCT05281809|Waldenstrom Macroglobulinemia|waldenstrom macroglobulinemia|mesh-list
210182465|NCT05281809|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210182466|NCT05281809|Neoplasms|neoplasms|mesh-ancestor
210182467|NCT05281809|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
210182468|NCT05281809|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
210182469|NCT05281809|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
210182470|NCT05281809|Immune System Diseases|immune system diseases|mesh-ancestor
210182471|NCT05281809|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
210182472|NCT05281809|Leukemia, B-Cell|leukemia, b-cell|mesh-ancestor
210182473|NCT05281809|Chronic Disease|chronic disease|mesh-ancestor
210182474|NCT05281809|Disease Attributes|disease attributes|mesh-ancestor
210182475|NCT05281809|Pathologic Processes|pathologic processes|mesh-ancestor
210182476|NCT05281809|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-ancestor
210182477|NCT05281809|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
210182478|NCT05281809|Vascular Diseases|vascular diseases|mesh-ancestor
210182479|NCT05281809|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
210182480|NCT05281809|Paraproteinemias|paraproteinemias|mesh-ancestor
210182481|NCT05281809|Blood Protein Disorders|blood protein disorders|mesh-ancestor
210182482|NCT05281809|Hematologic Diseases|hematologic diseases|mesh-ancestor
210182483|NCT05281809|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
210182730|NCT04796675|Leukemia|leukemia|mesh-list
210182731|NCT04796675|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
210182732|NCT04796675|Leukemia, Lymphocytic, Chronic, B-Cell|leukemia, lymphocytic, chronic, b-cell|mesh-list
210182733|NCT04796675|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
210182734|NCT04796675|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210182735|NCT04796675|Neoplasms|neoplasms|mesh-ancestor
210182736|NCT04796675|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
210182737|NCT04796675|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
210182738|NCT04796675|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
210182739|NCT04796675|Immune System Diseases|immune system diseases|mesh-ancestor
210182740|NCT04796675|Leukemia, B-Cell|leukemia, b-cell|mesh-ancestor
210182741|NCT04796675|Chronic Disease|chronic disease|mesh-ancestor
210182742|NCT04796675|Disease Attributes|disease attributes|mesh-ancestor
210182743|NCT04796675|Pathologic Processes|pathologic processes|mesh-ancestor
210182938|NCT04785833|Leukemia|leukemia|mesh-list
210182939|NCT04785833|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210182940|NCT04785833|Neoplasms|neoplasms|mesh-ancestor
210184334|NCT04790747|Neoplasms|neoplasms|mesh-list
210184335|NCT04790747|Hematologic Neoplasms|hematologic neoplasms|mesh-list
210184336|NCT04790747|Neoplasms by Site|neoplasms by site|mesh-ancestor
210184337|NCT04790747|Hematologic Diseases|hematologic diseases|mesh-ancestor
210185446|NCT05474885|Lupus Erythematosus, Systemic|lupus erythematosus, systemic|mesh-list
210185447|NCT05474885|Connective Tissue Diseases|connective tissue diseases|mesh-ancestor
210185448|NCT05474885|Autoimmune Diseases|autoimmune diseases|mesh-ancestor
210185449|NCT05474885|Immune System Diseases|immune system diseases|mesh-ancestor
210186382|NCT04433221|Sarcoma|sarcoma|mesh-list
210186383|NCT04433221|Sarcoma, Ewing|sarcoma, ewing|mesh-list
210186384|NCT04433221|Neoplasms, Connective and Soft Tissue|neoplasms, connective and soft tissue|mesh-ancestor
210186385|NCT04433221|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210186386|NCT04433221|Neoplasms|neoplasms|mesh-ancestor
210186387|NCT04433221|Osteosarcoma|osteosarcoma|mesh-ancestor
210186388|NCT04433221|Neoplasms, Bone Tissue|neoplasms, bone tissue|mesh-ancestor
210186389|NCT04433221|Neoplasms, Connective Tissue|neoplasms, connective tissue|mesh-ancestor
210187126|NCT05412329|Multiple Myeloma|multiple myeloma|mesh-list
210187127|NCT05412329|Neoplasms, Plasma Cell|neoplasms, plasma cell|mesh-list
210187128|NCT05412329|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210187129|NCT05412329|Neoplasms|neoplasms|mesh-ancestor
210187130|NCT05412329|Hemostatic Disorders|hemostatic disorders|mesh-ancestor
210187131|NCT05412329|Vascular Diseases|vascular diseases|mesh-ancestor
210187132|NCT05412329|Cardiovascular Diseases|cardiovascular diseases|mesh-ancestor
210187133|NCT05412329|Paraproteinemias|paraproteinemias|mesh-ancestor
210187134|NCT05412329|Blood Protein Disorders|blood protein disorders|mesh-ancestor
210187135|NCT05412329|Hematologic Diseases|hematologic diseases|mesh-ancestor
210187136|NCT05412329|Hemorrhagic Disorders|hemorrhagic disorders|mesh-ancestor
210187137|NCT05412329|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
210187138|NCT05412329|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
210187139|NCT05412329|Immune System Diseases|immune system diseases|mesh-ancestor
210036044|NCT04506983|Carcinoma|carcinoma|mesh-list
210188849|NCT04977193|Adenocarcinoma|adenocarcinoma|mesh-list
210188850|NCT04977193|Carcinoma|carcinoma|mesh-ancestor
210188851|NCT04977193|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
210188852|NCT04977193|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210188853|NCT04977193|Neoplasms|neoplasms|mesh-ancestor
210190938|NCT04951141|Cholangiocarcinoma|cholangiocarcinoma|mesh-list
210190939|NCT04951141|Adenocarcinoma|adenocarcinoma|mesh-ancestor
210190940|NCT04951141|Carcinoma|carcinoma|mesh-ancestor
210190941|NCT04951141|Neoplasms, Glandular and Epithelial|neoplasms, glandular and epithelial|mesh-ancestor
210190942|NCT04951141|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210190943|NCT04951141|Neoplasms|neoplasms|mesh-ancestor
210191535|NCT03060343|Lung Neoplasms|lung neoplasms|mesh-list
210191536|NCT03060343|Carcinoma, Non-Small-Cell Lung|carcinoma, non-small-cell lung|mesh-list
210191537|NCT03060343|Respiratory Tract Neoplasms|respiratory tract neoplasms|mesh-ancestor
210191538|NCT03060343|Thoracic Neoplasms|thoracic neoplasms|mesh-ancestor
210191539|NCT03060343|Neoplasms by Site|neoplasms by site|mesh-ancestor
210191540|NCT03060343|Neoplasms|neoplasms|mesh-ancestor
210191541|NCT03060343|Lung Diseases|lung diseases|mesh-ancestor
210191542|NCT03060343|Respiratory Tract Diseases|respiratory tract diseases|mesh-ancestor
210191543|NCT03060343|Carcinoma, Bronchogenic|carcinoma, bronchogenic|mesh-ancestor
210191544|NCT03060343|Bronchial Neoplasms|bronchial neoplasms|mesh-ancestor
210036045|NCT04506983|Carcinoma, Hepatocellular|carcinoma, hepatocellular|mesh-list
210201075|NCT04812691|Lymphoma|lymphoma|mesh-list
210201076|NCT04812691|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
210201077|NCT04812691|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
210201078|NCT04812691|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210201079|NCT04812691|Neoplasms|neoplasms|mesh-ancestor
210201080|NCT04812691|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
210201081|NCT04812691|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
210201082|NCT04812691|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
210201083|NCT04812691|Immune System Diseases|immune system diseases|mesh-ancestor
210201084|NCT04812691|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
210201553|NCT04787263|Lymphoma|lymphoma|mesh-list
210201554|NCT04787263|Leukemia|leukemia|mesh-list
210201555|NCT04787263|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
210201556|NCT04787263|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
210201557|NCT04787263|Lymphoma, B-Cell|lymphoma, b-cell|mesh-list
210201558|NCT04787263|Lymphoma, Large B-Cell, Diffuse|lymphoma, large b-cell, diffuse|mesh-list
210201559|NCT04787263|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
210201560|NCT04787263|Neoplasms|neoplasms|mesh-ancestor
210201561|NCT04787263|Lymphoproliferative Disorders|lymphoproliferative disorders|mesh-ancestor
210201562|NCT04787263|Lymphatic Diseases|lymphatic diseases|mesh-ancestor
210201563|NCT04787263|Immunoproliferative Disorders|immunoproliferative disorders|mesh-ancestor
210201564|NCT04787263|Immune System Diseases|immune system diseases|mesh-ancestor
210201565|NCT04787263|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin|mesh-ancestor
210202085|NCT04340167|Leukemia|leukemia|mesh-list
210202086|NCT04340167|Precursor Cell Lymphoblastic Leukemia-Lymphoma|precursor cell lymphoblastic leukemia-lymphoma|mesh-list
210202087|NCT04340167|Leukemia, Lymphoid|leukemia, lymphoid|mesh-list
210202088|NCT04340167|Neoplasms by Histologic Type|neoplasms by histologic type|mesh-ancestor
