id|nct_id|result_group_id|ctgov_group_code|classification|category|title|description|units|param_type|param_value|param_value_num|dispersion_type|dispersion_value|dispersion_value_num|dispersion_lower_limit|dispersion_upper_limit|explanation_of_na|number_analyzed|number_analyzed_units|population_description|calculate_percentage
134481669|NCT03602612|59131556|BG008||Female|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
134481670|NCT03602612|59131557|BG009||Female|Sex: Female, Male||Participants|Count of Participants|20|20.0|||||||35|||
134481671|NCT03602612|59131548|BG000||Male|Sex: Female, Male||Participants|Count of Participants|4|4.0|||||||6|||
134481672|NCT03602612|59131549|BG001||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||3|||
134481673|NCT03602612|59131550|BG002||Male|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||2|||
134481674|NCT03602612|59131551|BG003||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||3|||
134481675|NCT03602612|59131552|BG004||Male|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||3|||
134481676|NCT03602612|59131553|BG005||Male|Sex: Female, Male||Participants|Count of Participants|3|3.0|||||||8|||
134481677|NCT03602612|59131554|BG006||Male|Sex: Female, Male||Participants|Count of Participants|0|0.0|||||||1|||
134481678|NCT03602612|59131555|BG007||Male|Sex: Female, Male||Participants|Count of Participants|3|3.0|||||||8|||
134481679|NCT03602612|59131556|BG008||Male|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||1|||
134481680|NCT03602612|59131557|BG009||Male|Sex: Female, Male||Participants|Count of Participants|15|15.0|||||||35|||
134481681|NCT03602612|59131548|BG000||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
134481682|NCT03602612|59131549|BG001||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481683|NCT03602612|59131550|BG002||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||2|||
134481684|NCT03602612|59131551|BG003||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481685|NCT03602612|59131552|BG004||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481686|NCT03602612|59131553|BG005||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||8|||
134481687|NCT03602612|59131554|BG006||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481688|NCT03602612|59131555|BG007||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
134481689|NCT03602612|59131556|BG008||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481690|NCT03602612|59131557|BG009||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||35|||
134481691|NCT03602612|59131548|BG000||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||6|||
134481692|NCT03602612|59131549|BG001||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||3|||
134481693|NCT03602612|59131550|BG002||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||2|||
134481694|NCT03602612|59131551|BG003||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
134481695|NCT03602612|59131552|BG004||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
134481696|NCT03602612|59131553|BG005||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|7|7.0|||||||8|||
134481697|NCT03602612|59131554|BG006||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
134481698|NCT03602612|59131555|BG007||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|7|7.0|||||||8|||
134481699|NCT03602612|59131556|BG008||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
134481700|NCT03602612|59131557|BG009||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|29|29.0|||||||35|||
134481701|NCT03602612|59131548|BG000||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||6|||
134481702|NCT03602612|59131549|BG001||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||3|||
134481703|NCT03602612|59131550|BG002||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
134481704|NCT03602612|59131551|BG003||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481705|NCT03602612|59131552|BG004||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481706|NCT03602612|59131553|BG005||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
134481707|NCT03602612|59131554|BG006||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481708|NCT03602612|59131555|BG007||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||8|||
134481709|NCT03602612|59131556|BG008||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481710|NCT03602612|59131557|BG009||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||35|||
134481711|NCT03602612|59131548|BG000||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
134481712|NCT03602612|59131549|BG001||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481713|NCT03602612|59131550|BG002||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
134481714|NCT03602612|59131551|BG003||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481715|NCT03602612|59131552|BG004||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481716|NCT03602612|59131553|BG005||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
134481717|NCT03602612|59131554|BG006||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481718|NCT03602612|59131555|BG007||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
134481719|NCT03602612|59131556|BG008||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481720|NCT03602612|59131557|BG009||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||35|||
134481721|NCT03602612|59131548|BG000||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
134481722|NCT03602612|59131549|BG001||Asian|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||3|||
134481723|NCT03602612|59131550|BG002||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
134481724|NCT03602612|59131551|BG003||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481725|NCT03602612|59131552|BG004||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481726|NCT03602612|59131553|BG005||Asian|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||8|||
134481727|NCT03602612|59131554|BG006||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481728|NCT03602612|59131555|BG007||Asian|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||8|||
134481729|NCT03602612|59131556|BG008||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481730|NCT03602612|59131557|BG009||Asian|Race (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||35|||
134481731|NCT03602612|59131548|BG000||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
134481732|NCT03602612|59131549|BG001||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481733|NCT03602612|59131550|BG002||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
134481734|NCT03602612|59131551|BG003||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481735|NCT03602612|59131552|BG004||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481736|NCT03602612|59131553|BG005||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
134481737|NCT03602612|59131554|BG006||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481738|NCT03602612|59131555|BG007||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
134481739|NCT03602612|59131556|BG008||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481740|NCT03602612|59131557|BG009||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||35|||
134481741|NCT03602612|59131548|BG000||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|4|4.0|||||||6|||
134481742|NCT03602612|59131549|BG001||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||3|||
134481743|NCT03602612|59131550|BG002||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
134481744|NCT03602612|59131551|BG003||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||3|||
134481745|NCT03602612|59131552|BG004||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||3|||
134481746|NCT03602612|59131553|BG005||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||8|||
134481747|NCT03602612|59131554|BG006||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481748|NCT03602612|59131555|BG007||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||8|||
134481749|NCT03602612|59131556|BG008||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481750|NCT03602612|59131557|BG009||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|10|10.0|||||||35|||
134481751|NCT03602612|59131548|BG000||White|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||6|||
134481752|NCT03602612|59131549|BG001||White|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481753|NCT03602612|59131550|BG002||White|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||2|||
134481754|NCT03602612|59131551|BG003||White|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||3|||
134481755|NCT03602612|59131552|BG004||White|Race (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||3|||
134481756|NCT03602612|59131553|BG005||White|Race (NIH/OMB)||Participants|Count of Participants|6|6.0|||||||8|||
134481757|NCT03602612|59131554|BG006||White|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
134481758|NCT03602612|59131555|BG007||White|Race (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||8|||
134481759|NCT03602612|59131556|BG008||White|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||1|||
134481760|NCT03602612|59131557|BG009||White|Race (NIH/OMB)||Participants|Count of Participants|18|18.0|||||||35|||
134481761|NCT03602612|59131548|BG000||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||6|||
134481762|NCT03602612|59131549|BG001||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481763|NCT03602612|59131550|BG002||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
134481764|NCT03602612|59131551|BG003||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481765|NCT03602612|59131552|BG004||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481766|NCT03602612|59131553|BG005||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
134481767|NCT03602612|59131554|BG006||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481768|NCT03602612|59131555|BG007||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
134481769|NCT03602612|59131556|BG008||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481770|NCT03602612|59131557|BG009||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||35|||
134481771|NCT03602612|59131548|BG000||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||6|||
134481772|NCT03602612|59131549|BG001||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||3|||
134481773|NCT03602612|59131550|BG002||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||2|||
134481774|NCT03602612|59131551|BG003||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481775|NCT03602612|59131552|BG004||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
134481776|NCT03602612|59131553|BG005||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||8|||
134481777|NCT03602612|59131554|BG006||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481778|NCT03602612|59131555|BG007||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||8|||
134481779|NCT03602612|59131556|BG008||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||1|||
134481780|NCT03602612|59131557|BG009||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||35|||
134481781|NCT03602612|59131548|BG000|United States||Region of Enrollment||participants|Number|6|6.0|||||||6|||
134481782|NCT03602612|59131549|BG001|United States||Region of Enrollment||participants|Number|3|3.0|||||||3|||
134481783|NCT03602612|59131550|BG002|United States||Region of Enrollment||participants|Number|2|2.0|||||||2|||
134481784|NCT03602612|59131551|BG003|United States||Region of Enrollment||participants|Number|3|3.0|||||||3|||
134481785|NCT03602612|59131552|BG004|United States||Region of Enrollment||participants|Number|3|3.0|||||||3|||
134481786|NCT03602612|59131553|BG005|United States||Region of Enrollment||participants|Number|8|8.0|||||||8|||
134481787|NCT03602612|59131554|BG006|United States||Region of Enrollment||participants|Number|1|1.0|||||||1|||
134481788|NCT03602612|59131555|BG007|United States||Region of Enrollment||participants|Number|8|8.0|||||||8|||
134481789|NCT03602612|59131556|BG008|United States||Region of Enrollment||participants|Number|1|1.0|||||||1|||
134481790|NCT03602612|59131557|BG009|United States||Region of Enrollment||participants|Number|35|35.0|||||||35|||
135214104|NCT02664363|59395356|BG000|||Age, Continuous||years|Mean|58.33|58.33|Standard Deviation|3.79|3.79||||3|||
135214105|NCT02664363|59395356|BG000||Female|Sex: Female, Male||Participants|Count of Participants|1|1.0|||||||3|||
135214106|NCT02664363|59395356|BG000||Male|Sex: Female, Male||Participants|Count of Participants|2|2.0|||||||3|||
135214107|NCT02664363|59395356|BG000||Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|1|1.0|||||||3|||
135214108|NCT02664363|59395356|BG000||Not Hispanic or Latino|Ethnicity (NIH/OMB)||Participants|Count of Participants|2|2.0|||||||3|||
135214109|NCT02664363|59395356|BG000||Unknown or Not Reported|Ethnicity (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135214110|NCT02664363|59395356|BG000||American Indian or Alaska Native|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135214111|NCT02664363|59395356|BG000||Asian|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135214112|NCT02664363|59395356|BG000||Native Hawaiian or Other Pacific Islander|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135214113|NCT02664363|59395356|BG000||Black or African American|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135214114|NCT02664363|59395356|BG000||White|Race (NIH/OMB)||Participants|Count of Participants|3|3.0|||||||3|||
135214115|NCT02664363|59395356|BG000||More than one race|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
135214116|NCT02664363|59395356|BG000||Unknown or Not Reported|Race (NIH/OMB)||Participants|Count of Participants|0|0.0|||||||3|||
