nct_id|nlm_download_date_description|study_first_submitted_date|results_first_submitted_date|disposition_first_submitted_date|last_update_submitted_date|study_first_submitted_qc_date|study_first_posted_date|study_first_posted_date_type|results_first_submitted_qc_date|results_first_posted_date|results_first_posted_date_type|disposition_first_submitted_qc_date|disposition_first_posted_date|disposition_first_posted_date_type|last_update_submitted_qc_date|last_update_posted_date|last_update_posted_date_type|start_month_year|start_date_type|start_date|verification_month_year|verification_date|completion_month_year|completion_date_type|completion_date|primary_completion_month_year|primary_completion_date_type|primary_completion_date|target_duration|study_type|acronym|baseline_population|brief_title|official_title|overall_status|last_known_status|phase|enrollment|enrollment_type|source|limitations_and_caveats|number_of_arms|number_of_groups|why_stopped|has_expanded_access|expanded_access_type_individual|expanded_access_type_intermediate|expanded_access_type_treatment|has_dmc|is_fda_regulated_drug|is_fda_regulated_device|is_unapproved_device|is_ppsd|is_us_export|biospec_retention|biospec_description|ipd_time_frame|ipd_access_criteria|ipd_url|plan_to_share_ipd|plan_to_share_ipd_description|created_at|updated_at|source_class|delayed_posting|expanded_access_nctid|expanded_access_status_for_nctid|fdaaa801_violation|baseline_type_units_analyzed
NCT04324996||2020-03-25|||2020-11-16|2020-03-25|2020-03-27|Actual|||||||2020-11-16|2020-11-17|Actual|February 21, 2020|Actual|2020-02-21|November 2020|2020-11-30|August 31, 2022|Anticipated|2022-08-31|February 20, 2022|Anticipated|2022-02-20||Interventional|||A Phase I/II Study of Universal Off-the-shelf NKG2D-ACE2 CAR-NK Cells for Therapy of COVID-19|A Phase I/II Study of Universal Off-the-shelf NKG2D-ACE2 CAR-NK Cells Secreting IL15 Superagonist and GM-CSF-neutralizing scFv for Therapy of COVID-19|Unknown status|Recruiting|Phase 1/Phase 2|90|Anticipated|Chongqing Public Health Medical Center||5|||f|||||f|f|||||||||No||2023-09-02 02:33:16.350703|2023-09-02 02:33:16.350703|OTHER|||||
NCT04513431||2020-07-31|||2020-08-11|2020-08-11|2020-08-14|Actual|||||||2020-08-11|2020-08-14|Actual|August 30, 2020|Anticipated|2020-08-30|August 2020|2020-08-31|August 30, 2023|Anticipated|2023-08-30|March 30, 2021|Anticipated|2021-03-30||Interventional|CRC||A Clinical Research of CAR T Cells Targeting CEA Positive Colorectal Cancer (CRC)|A Study Evaluating the Safety and Preliminary Efficacy of Anti-CEA CAR-T Cells for the Prevention of Postoperative Recurrence and Metastasis of Stage III Colorectal Cancer or Liver Metastasis of Colorectal Cancer|Unknown status|Not yet recruiting|Early Phase 1|18|Anticipated|Ruijin Hospital||1|||f||||f|f|f|||||||||No||2023-09-02 02:35:34.071442|2023-09-02 02:35:34.071442|OTHER|||||
NCT03741127||2018-11-07|||2023-04-25|2018-11-09|2018-11-14|Actual|||||||2023-04-25|2023-04-27|Actual|October 29, 2018|Actual|2018-10-29|April 2023|2023-04-30|November 2032|Anticipated|2032-11-30|August 2032|Anticipated|2032-08-31||Interventional|||Long-Term Follow-Up Study for Subjects Treated With P-BCMA-101|Open Label, Multicenter, Long-Term Follow-Up Study for Subjects Treated With P-BCMA-101|Active, not recruiting||Phase 1|100|Anticipated|Poseida Therapeutics, Inc.||1|||f||||t|t|f|||||||||||2023-09-02 15:59:03.506537|2023-09-02 15:59:03.506537|INDUSTRY|||||
NCT03601078||2018-07-17|||2023-04-25|2018-07-17|2018-07-26|Actual|||||||2023-04-25|2023-04-27|Actual|December 13, 2018|Actual|2018-12-13|April 2023|2023-04-30|December 30, 2030|Anticipated|2030-12-30|December 18, 2023|Anticipated|2023-12-18||Interventional|KarMMa-2||An Efficacy and Safety Study of bb2121 in Subjects With Relapsed and Refractory Multiple Myeloma and in Subjects With High-Risk Multiple Myeloma|A Phase 2, Multi-cohort, Open-label, Multicenter Study to Evaluate the Efficacy and Safety of bb2121 in Subjects With Relapsed and Refractory Multiple Myeloma and in Subjects With Clinical High-Risk Multiple Myeloma (KarMMa-2)|Recruiting||Phase 2|235|Anticipated|Celgene||3|||f||||t|t|f|||||||||||2023-09-02 15:59:12.470376|2023-09-02 15:59:12.470376|INDUSTRY|||||
NCT05639179||2022-11-25|||2022-12-07|2022-11-25|2022-12-06|Actual|||||||2022-12-07|2022-12-08|Actual|December 5, 2022|Actual|2022-12-05|December 2022|2022-12-31|December 31, 2025|Anticipated|2025-12-31|December 31, 2024|Anticipated|2024-12-31||Interventional|||Novel Anti-CD19 Universal CAR-T Cells for r/r CD19+ B-ALL|An Investigator-initiated Trial to Evaluate the Efficacy and Safety of Anti-CD19 Universal CAR-T Cells in the Treatment of Relapsed/Refractory(r/r) CD19+ B-cell Acute Lymphoblastic Leukemia(B-ALL)|Recruiting||Phase 1/Phase 2|30|Anticipated|920th Hospital of Joint Logistics Support Force of People's Liberation Army of China||1|||f||||f|f|f|||||||||||2023-09-02 02:38:22.105857|2023-09-02 02:38:22.105857|OTHER|||||
NCT05286164||2022-02-24|||2022-04-14|2022-03-17|2022-03-18|Actual|||||||2022-04-14|2022-04-15|Actual|April 2022|Anticipated|2022-04-30|March 2022|2022-03-31|April 2024|Anticipated|2024-04-30|April 2023|Anticipated|2023-04-30||Interventional|||Eltrombopag Treatment in Patients With Prolonged BM Toxicity After CART|Eltrombopag Treatment and Analysis of Bone Marrow Environment in Patients With Prolonged Bone Marrow Toxicity After CART Treatment|Recruiting||Phase 2|30|Anticipated|Tel-Aviv Sourasky Medical Center||1|||f||||f|f|f|||||||||||2023-09-02 16:04:14.535568|2023-09-02 16:04:14.535568|OTHER_GOV|||||
NCT02954445||2016-11-02|||2019-06-23|2016-11-02|2016-11-03|Estimate|||||||2019-06-23|2019-06-25|Actual|October 2016||2016-10-31|June 2019|2019-06-30|October 2020|Anticipated|2020-10-31|October 2019|Anticipated|2019-10-31||Interventional|||A Clinical Research of BCMA-Targeted CAR-T in B Cell Malignancies|A Clinical Research of BCMA-Targeted CAR-T in B Cell Malignancies|Unknown status|Recruiting|Phase 1/Phase 2|45|Anticipated|Southwest Hospital, China||1|||f||||f|||||||||||Undecided||2023-09-02 02:44:58.744017|2023-09-02 02:44:58.744017|OTHER|||||
NCT03614858||2018-07-28|||2022-05-18|2018-07-28|2018-08-03|Actual|||||||2022-05-18|2022-05-19|Actual|September 1, 2017|Actual|2017-09-01|May 2022|2022-05-31|January 1, 2024|Anticipated|2024-01-01|December 1, 2023|Anticipated|2023-12-01||Interventional|||CD19/CD22-targeted Chimeric Antigen Receptor Engineered T Cell (CART) in B-Cell Acute Lymphoblastic Leukemia.|Pilot Study of the Efficacy and Safety of Cluster of Differentiation Antigen 19 (CD19) /Cluster of Differentiation Antigen 22 (CD22) CART in the Treatment of Relapsed or Refractory B-Cell Acute Lymphoblastic Leukemia.|Recruiting||Phase 1/Phase 2|20|Anticipated|Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd||1|||f|||||f|f|||||||||||2023-09-02 16:12:48.356041|2023-09-02 16:12:48.356041|INDUSTRY|||||
NCT05064787||2021-09-08|||2022-04-12|2021-09-22|2021-10-01|Actual|||||||2022-04-12|2022-04-13|Actual|March 11, 2022|Actual|2022-03-11|April 2022|2022-04-30|March 2023|Anticipated|2023-03-31|December 2022|Anticipated|2022-12-31||Interventional|||Evaluating the Feasibility of a Digital Health Coaching Program for Individuals Following CAR T Therapy|Evaluating the Feasibility of a Digital Health Coaching Program for Individuals Following CAR T Therapy|Recruiting||Not Applicable|50|Anticipated|Pack Health||1|||f||||f|f|f|||||||||No||2023-09-02 16:13:21.363086|2023-09-02 16:13:21.363086|INDUSTRY|||||
NCT02274584||2014-10-22|||2014-10-22|2014-10-22|2014-10-24|Estimate|||||||2014-10-22|2014-10-24|Estimate|March 2014||2014-03-31|October 2014|2014-10-31|October 2017|Anticipated|2017-10-31|October 2016|Anticipated|2016-10-31||Interventional|||CAR T Cells Targeting CD30 Positive Lymphomas (4SCAR30273)|Safety and Efficacy Evaluation of 4th Generation Safety-engineered CAR T Cells Targeting Relapsed and Refractory CD30 Positive Lymphomas|Unknown status|Recruiting|Phase 1/Phase 2|20|Anticipated|Peking University||1|||f||||t|||||||||||||2023-09-02 02:46:03.100757|2023-09-02 02:46:03.100757|OTHER|||||
NCT02203825||2014-07-25|||2018-05-30|2014-07-29|2014-07-30|Estimate|||||||2018-05-30|2018-06-01|Actual|March 2015||2015-03-31|May 2018|2018-05-31|March 2018|Actual|2018-03-31|March 2018|Actual|2018-03-31||Interventional|||Safety Study of Chimeric Antigen Receptor Modified T-cells Targeting NKG2D-Ligands|A Phase 1 Study of Chimeric Antigen Receptor Modified T-cells Targeting NKG2D-Ligands in Patients With Acute Myeloid Leukemia (AML)/Advanced Myelodysplastic Syndrome (MDS-RAEB) and Multiple Myeloma.|Completed||Phase 1|12|Actual|Celyad Oncology SA||1|||f||||t|||||||||||||2023-09-04 14:53:48.295866|2023-09-04 14:53:48.295866|INDUSTRY|||||
NCT04712864||2020-12-01|||2022-02-15|2021-01-14|2021-01-15|Actual|||||||2022-02-15|2022-02-16|Actual|September 13, 2021|Actual|2021-09-13|February 2022|2022-02-28|December 2025|Anticipated|2025-12-31|December 2023|Anticipated|2023-12-31||Interventional|||Study of CD4-Targeted Chimeric Antigen Receptor T-Cells (CD4- CAR-T) in Subjects With Relapsed or Refractory T-Cell Lymphoma|A Phase 1, First-In-Human, Open-Label, Multicenter, Multicohort Study of CD4-Targeted Chimeric Antigen Receptor T-Cells (CD4- CAR-T) in Subjects With Relapsed or Refractory T-Cell Lymphoma|Active, not recruiting||Phase 1|50|Anticipated|Legend Biotech USA Inc||1|||f||||f|t|f|||f||||||No||2023-09-02 16:18:03.597131|2023-09-02 16:18:03.597131|INDUSTRY|||||
NCT05143151||2021-11-22|||2021-12-02|2021-12-02|2021-12-03|Actual|||||||2021-12-02|2021-12-03|Actual|July 1, 2021|Actual|2021-07-01|July 2021|2021-07-31|July 2024|Anticipated|2024-07-31|June 2024|Anticipated|2024-06-30||Interventional|CAR-T||CD276-targeted Chimeric Antigen Receptor T Cells in Treatment With Advanced Pancreatic Cancer|Study on the Efficacy and Safety of CD276-targeted Chimeric Antigen Receptor T Cells (CD276 CAR-T) in Refractory Pancreatic Cancer|Recruiting||Phase 1/Phase 2|10|Anticipated|Shenzhen University General Hospital||1|||f||||f|f|f|||||||||No||2023-09-02 02:56:29.187831|2023-09-02 02:56:29.187831|OTHER|||||
NCT05143112||2021-11-22|||2021-11-22|2021-11-22|2021-12-03|Actual|||||||2021-11-22|2021-12-03|Actual|February 5, 2021|Actual|2021-02-05|February 2021|2021-02-28|February 2024|Anticipated|2024-02-29|February 2024|Anticipated|2024-02-29||Interventional|CAR-T||Allogeneic CD19 CAR-T Cells for the Treatment of Relapsed/Refractory B-cell Lymphoma|Allogeneic CD19 CAR-T Cells for the Treatment of Relapsed/Refractory B-cell Lymphoma|Recruiting||Phase 1/Phase 2|20|Anticipated|Shenzhen University General Hospital||1|||f||||f|f|f|||||||||||2023-09-02 02:56:31.192|2023-09-02 02:56:31.192|OTHER|||||
NCT05149391||2021-11-09|||2021-11-24|2021-11-24|2021-12-08|Actual|||||||2021-11-24|2021-12-08|Actual|July 20, 2021|Actual|2021-07-20|November 2021|2021-11-30|October 2024|Anticipated|2024-10-31|July 2024|Anticipated|2024-07-31||Interventional|||A Study of C-CAR039 in Subjects With Relapsed and/or Refractory B Cell Non-Hodgkin's Lymphoma|A Phase 1 Study of CD19 and CD20 Targeted Chimeric Antigen Receptor T Cells Therapy (C-CAR039) in Subjects With Relapsed and/or Refractory B Cell Non-Hodgkin's Lymphoma|Recruiting||Phase 1|18|Anticipated|Peking University||1|||f||||f|f|f|||||||||No||2023-09-02 02:58:22.871044|2023-09-02 02:58:22.871044|OTHER|||||
NCT04692948||2020-12-28|||2021-03-04|2020-12-31|2021-01-05|Actual|||||||2021-03-04|2021-03-08|Actual|December 9, 2019|Actual|2019-12-09|March 2021|2021-03-31|December 2023|Anticipated|2023-12-31|December 2021|Anticipated|2021-12-31||Interventional|||TAA6 Cell Injection In The Treatment of Patients With Relapsed / Refractory Acute Myeloid Leukemia|TAA6 Cell Injection In The Treatment of Patients With Relapsed / Refractory Acute Myeloid Leukemia|Recruiting||Not Applicable|5|Anticipated|PersonGen BioTherapeutics (Suzhou) Co., Ltd.||1|||f||||f|f|f|||||||||||2023-09-02 02:59:27.419547|2023-09-02 02:59:27.419547|INDUSTRY|||||
NCT03617198||2018-07-09|||2022-10-11|2018-08-02|2018-08-06|Actual|||||||2022-10-11|2022-10-14|Actual|July 31, 2019|Actual|2019-07-31|October 2022|2022-10-31|December 2027|Anticipated|2027-12-31|December 2026|Anticipated|2026-12-31||Interventional|||CD4 CAR+ ZFN-modified T Cells in HIV Therapy|A Pilot Study of T Cells Genetically Modified by Zinc Finger Nucleases SB-728mR and CD4 Chimeric Antigen Receptor in HIV-infected Subjects|Active, not recruiting||Phase 1|12|Actual|University of Pennsylvania||2|||f||||t|t|f|||||||||||2023-09-02 16:28:17.454489|2023-09-02 16:28:17.454489|OTHER|||||
NCT02844062||2016-07-22|||2016-07-22|2016-07-22|2016-07-26|Estimate|||||||2016-07-22|2016-07-26|Estimate|July 2016||2016-07-31|July 2016|2016-07-31|July 2019|Anticipated|2019-07-31|July 2018|Anticipated|2018-07-31||Interventional|||Pilot Study of Autologous Anti-EGFRvIII CAR T Cells in Recurrent Glioblastoma Multiforme|A Safety and Efficacy Study of Autologous Chimeric Antigen Receptor Engineered T Cells Redirected to EGFRvIII in Patients With Recurrent Glioblastoma Multiforme|Unknown status|Recruiting|Phase 1|20|Anticipated|Beijing Sanbo Brain Hospital||1|||f||||t|||||||||||Yes||2023-09-02 16:28:33.323499|2023-09-02 16:28:33.323499|OTHER|||||
NCT04691349||2020-12-28|||2021-01-08|2020-12-28|2020-12-31|Actual|||||||2021-01-08|2021-01-11|Actual|September 27, 2020|Actual|2020-09-27|January 2021|2021-01-31|September 26, 2021|Anticipated|2021-09-26|January 26, 2021|Anticipated|2021-01-26||Interventional|||CAR-T for r/r Malignant Tumors in Children|Chimeric Antigen Receptor T Cells Therapy for r/r Malignant Tumors in Children|Unknown status|Recruiting|Early Phase 1|10|Anticipated|PersonGen BioTherapeutics (Suzhou) Co., Ltd.||1|||f|||||f|f|||||||||||2023-09-02 03:02:48.305698|2023-09-02 03:02:48.305698|INDUSTRY|||||
NCT03430011||2018-02-06|||2023-02-28|2018-02-09|2018-02-12|Actual|||||||2023-02-28|2023-03-01|Actual|February 1, 2018|Actual|2018-02-01|February 2023|2023-02-28|April 7, 2023|Anticipated|2023-04-07|April 7, 2023|Anticipated|2023-04-07||Interventional|EVOLVE||Study Evaluating the Safety and Efficacy of JCARH125 in Subjects With Relapsed and/or Refractory Multiple Myeloma|Protocol H125001: An Open-Label Phase 1/2 Study of JCARH125, BCMA-targeted Chimeric Antigen Receptor (CAR) T Cells, in Subjects With Relapsed or Refractory Multiple Myeloma|Active, not recruiting||Phase 1/Phase 2|169|Actual|Juno Therapeutics, a Subsidiary of Celgene||2|||f||||t|t|f|||||||||Undecided||2023-08-31 21:30:06.977108|2023-08-31 21:30:06.977108|INDUSTRY|||||
NCT04237428||2020-01-13|||2020-01-17|2020-01-17|2020-01-23|Actual|||||||2020-01-17|2020-01-23|Actual|May 31, 2019|Actual|2019-05-31|January 2020|2020-01-31|May 31, 2021|Anticipated|2021-05-31|June 15, 2019|Actual|2019-06-15||Interventional|||CD19-CART in the Treatment of R/R CD19 Positive Non-Hodgkin's Lymphoma|Clinical Study on the Treatment of Relapsed or Refractory CD19 Positive Non-Hodgkin's Lymphoma Patients With Target CD19 Chimeric Antigen Receptor T Cell Infusion|Unknown status|Recruiting|Not Applicable|20|Anticipated|PersonGen BioTherapeutics (Suzhou) Co., Ltd.||1|||f|||||f|f|||||||||Undecided||2023-09-02 16:36:38.46508|2023-09-02 16:36:38.46508|INDUSTRY|||||
NCT05627323||2022-11-16|||2023-08-04|2022-11-16|2022-11-25|Actual|||||||2023-08-04|2023-08-07|Actual|June 6, 2023|Actual|2023-06-06|August 2023|2023-08-31|January 2041|Anticipated|2041-01-31|October 2024|Anticipated|2024-10-31||Interventional|||CAR T Cells in Patients With MMP2+ Recurrent or Progressive Glioblastoma|A Phase 1b Study to Evaluate CHM-1101, a CAR T-Cell Therapy With a Chlorotoxin Tumor-Targeting Domain for Patients With Matrix Metallopeptidase 2 Positive (MMP2+) Recurrent or Progressive Glioblastoma Multiforme|Recruiting||Phase 1|42|Anticipated|Chimeric Therapeutics||2|||f||||t|t|f|||||||||No||2023-09-02 16:42:44.445194|2023-09-02 16:42:44.445194|INDUSTRY|||||
NCT05117008||2021-11-02|||2023-08-03|2021-11-02|2021-11-11|Actual|||||||2023-08-03|2023-08-07|Actual|July 19, 2022|Actual|2022-07-19|August 2023|2023-08-31|January 2032|Anticipated|2032-01-31|January 2027|Anticipated|2027-01-31||Interventional|EMBRACE||Maintenance Belantamab Mafodotin (Blenrep®) After B-cell Maturation Antigen-Directed Chimeric Antigen Receptor T-cell Therapy in Patients With Relapsed and/or Refractory Multiple Myeloma|A Multicenter Phase II Study of Maintenance Belantamab Mafodotin (Blenrep®) After BCMA-Directed Chimeric Antigen Receptor T-cell Therapy in Patients With Relapsed and/or Refractory Multiple Myeloma|Recruiting||Phase 2|45|Anticipated|Medical College of Wisconsin||1|||||||t|t|f|||||||||No||2023-09-02 16:44:19.065858|2023-09-02 16:44:19.065858|OTHER|||||
NCT04984356||2021-07-29|||2023-08-02|2021-07-29|2021-07-30|Actual|||||||2023-08-02|2023-08-07|Actual|January 14, 2022|Actual|2022-01-14|August 2023|2023-08-31|August 2026|Anticipated|2026-08-31|May 2026|Anticipated|2026-05-31||Interventional|||A Phase 1/2 Study of the Safety and Efficacy of Anti-CD7 Allogeneic CAR-T Cells (WU-CART-007) in Patients With Relapsed or Refractory T-ALL/LBL|A Phase 1/2 Dose-Escalation and Dose-Expansion Study of the Safety and Efficacy of Anti-CD7 Allogeneic CAR-T Cells (WU-CART-007) in Patients With Relapsed or Refractory T-cell Acute Lymphoblastic Leukemia (T-ALL)/Lymphoblastic Lymphoma (LBL)|Recruiting||Phase 1/Phase 2|44|Anticipated|Wugen, Inc.||1|||f||||t|t|f|||||||||||2023-09-02 16:44:40.052692|2023-09-02 16:44:40.052692|INDUSTRY|||||
NCT05594797||2022-10-18|||2022-12-07|2022-10-21|2022-10-26|Actual|||||||2022-12-07|2022-12-09|Actual|July 12, 2022|Actual|2022-07-12|October 2022|2022-10-31|July 31, 2027|Anticipated|2027-07-31|July 31, 2025|Anticipated|2025-07-31||Interventional|||Human BCMA Targeted T Cells Injection（BCMA CAR-T）for Subjects With R/R MM|A Phase Ⅱ Clinical Study Evaluating the Efficacy and Safety of Human BCMA Targeted T Cells Injection Therapy for Relapsed/Refractory Multiple Myeloma|Recruiting||Phase 2|100|Anticipated|Hrain Biotechnology Co., Ltd.||1|||f||||f|f|f|||||||||No||2023-09-02 03:23:28.41855|2023-09-02 03:23:28.41855|INDUSTRY|||||
NCT02933775||2016-10-13|||2016-10-13|2016-10-13|2016-10-14|Estimate|||||||2016-10-13|2016-10-14|Estimate|October 2016||2016-10-31|October 2016|2016-10-31|January 2020|Anticipated|2020-01-31|April 2018|Anticipated|2018-04-30||Interventional|||CD19-redirected Autologous Cells (CAR-CD19 T Cells)|Autologous T Cells With a Chimeric Antigen Receptor in Patients With CD19-positive Malignant B Cell Leukemia and Lymphoma|Unknown status|Not yet recruiting|Phase 1|45|Anticipated|RenJi Hospital||1|||f||||t|||||||||||||2023-09-02 03:23:42.797719|2023-09-02 03:23:42.797719|OTHER|||||
NCT05467254||2022-07-01|||2022-07-19|2022-07-19|2022-07-20|Actual|||||||2022-07-19|2022-07-20|Actual|August 2, 2022|Anticipated|2022-08-02|July 2022|2022-07-31|August 2, 2025|Anticipated|2025-08-02|August 2, 2024|Anticipated|2024-08-02||Interventional|||Evaluate the Safety and Efficacy of CLL1+CD33 CAR-T in Patients With R/R AML|To Evaluate the Safety and Efficacy of CLL1+CD33 CAR-T in Patients With Relapsed and Refractory Acute Myeloid Leukemia|Not yet recruiting||Phase 1|20|Anticipated|Zhejiang University||1|||f||||f|f|f|||||||||||2023-09-02 03:24:36.523855|2023-09-02 03:24:36.523855|OTHER|||||
NCT05168748||2021-11-03|||2022-12-20|2021-12-09|2021-12-23|Actual|||||||2022-12-20|2022-12-21|Actual|January 24, 2023|Anticipated|2023-01-24|September 2022|2022-09-30|August 13, 2026|Anticipated|2026-08-13|August 13, 2026|Anticipated|2026-08-13||Interventional|||CD19- and CD22-directed CAR-T Cell Therapy in Patients With Acute Lymphoblastic Leukemia|Phase I, Open Label, Multicenter, Dose Escalation and Expansion Study of IMJ995 in Acute Lymphoblastic Leukemia|Withdrawn||Phase 1|0|Actual|Novartis||1||Sponsor's decision|f||||f|t|f|||||||||No||2023-09-02 16:57:48.330097|2023-09-02 16:57:48.330097|INDUSTRY|||||
NCT05467202||2022-07-01|||2022-07-17|2022-07-17|2022-07-20|Actual|||||||2022-07-17|2022-07-20|Actual|August 1, 2022|Anticipated|2022-08-01|July 2022|2022-07-31|August 2, 2025|Anticipated|2025-08-02|August 2, 2024|Anticipated|2024-08-02||Interventional|||Evaluate the Safety and Efficacy of CLL1 CAR-T in Patients With R/R AML|To Evaluate the Safety and Efficacy of CLL1 CAR-T in Patients With Relapsed and Refractory Acute Myeloid Leukemia|Not yet recruiting||Phase 1|20|Anticipated|Zhejiang University||1|||f||||f|f|f|||||||||||2023-09-02 03:27:32.798353|2023-09-02 03:27:32.798353|OTHER|||||
NCT02772198||2016-05-09|||2020-11-01|2016-05-12|2016-05-13|Estimate|||||||2020-11-01|2020-11-03|Actual|November 2016|Actual|2016-11-30|October 2020|2020-10-31|November 2022|Anticipated|2022-11-30|July 2022|Anticipated|2022-07-31||Interventional|||T-cells Expressing Anti-CD19 CAR in Pediatric and Young Adults With B-cell Malignancies|A Phase 1 / 2 Single Arm Study of T-cells Expressing Anti-CD19 Chimeric Antigen Receptor in Pediatric and Young Adult Patients With B-cell Malignancies|Unknown status|Recruiting|Phase 1/Phase 2|300|Anticipated|Sheba Medical Center||1|||f||||f|||||||||||Undecided||2023-09-02 17:03:17.000644|2023-09-02 17:03:17.000644|OTHER_GOV|||||
