id|nct_id|status|name|city|state|zip|country
214017650|NCT04890236|Not yet recruiting|University of Chicago Comprehensive Cancer Center|Chicago|Illinois|60637|United States
214020159|NCT04601181|Recruiting|The First Affiliated Hospital of USTC (Anhui Provincial Hospital)|Hefei|Anhui|230001|China
214020740|NCT04599543||The First Affiliated Hospital，College of Medicine, Zhejiang University|Hangzhou|Zhejiang|310003|China
214022300|NCT04603872|Recruiting|The First Hospital of Zhejiang Medical Colleage Zhejiang University|Hangzhou|Zhejiang|310003|China
214022321|NCT04626908||The first affiliated hospital of medical college of zhejiang university|Hangzhou|Zhejiang|310003|China
214022331|NCT04626752|Recruiting|the Second Hospital of HeBei Medical University (HBMU)|Shijiazhuang|Hebei|050000|China
214023778|NCT04617704||Shanghai Changzheng Hospital|Shanghai|Shanghai||China
215145990|NCT02932956||Texas Children's Hospital|Houston|Texas|77030|United States
215146567|NCT02290951||University of California, Irvine|Orange|California|92868|United States
215146568|NCT02290951||Stanford University|Stanford|California|94305|United States
215146569|NCT02290951||H. Lee Moffitt Cancer Center|Tampa|Florida|33612|United States
215146570|NCT02290951||Massachusetts General Hospital|Boston|Massachusetts|02114|United States
215146571|NCT02290951||Beth Israel Deaconess Medical Center|Boston|Massachusetts|02215|United States
215146572|NCT02290951||Dana Farber Cancer Institute (Massachusetts General Hospital and Beth Israel)|Boston|Massachusetts|02215|United States
215146573|NCT02290951||Mayo Clinic|Rochester|Minnesota|55905|United States
215146574|NCT02290951||Rutgers Cancer Institute of New Jersey|New Brunswick|New Jersey|08901|United States
215146575|NCT02290951||Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
215146576|NCT02290951||Weill Cornell Medical College|New York|New York|10065|United States
215146577|NCT02290951||Centre Henri Becquerel|Rouen|Haute-Normandie|76038|France
215146578|NCT02290951||CHU Hôpital Lyon Sud|Lyon||69495|France
215146579|NCT02290951||Institut Gustave Roussy|Villejuif|Île-de-France|94800|France
215146580|NCT02290951||Universitatsklinikum Wurzburg|Wurzburg|Bayern|97080|Germany
215146581|NCT02290951||Assuta Ashdod University Hospital|Ashdod|HaDarom|7747629|Israel
215146582|NCT02290951||Meir Medical Center|Kfar Saba|HaMerkaz|44281|Israel
215146583|NCT02290951||The Chaim Sheba Medical Center|Tel-Hashomer|HaMerkaz|5265601|Israel
215146584|NCT02290951||Hadassah Medical Center|Jerusalem|Yerushalayim|9112001|Israel
215146585|NCT02290951||Rambam Health Care Campus - Hematology and Bone Marrow Transplantation Institute|Haifa||3109601|Israel
215146586|NCT02290951||Lady Davis Carmel Medical Center|Haifa||3436212|Israel
215146587|NCT02290951||Royal Cornwall Hospitals NHS Trust|Truro|Cornwall|tr1 3lq|United Kingdom
215146588|NCT02290951||The Christie NHS Foundation Trust|Manchester||M20 4BX|United Kingdom
214027183|NCT04609241||The First Affiliated Hospital, College of Medicine, Zhejiang University|Hangzhou|Zhejiang||China
212822831|NCT04410900|Recruiting|Fred Hutch/University of Washington Cancer Consortium|Seattle|Washington|98109|United States
212823567|NCT04025216||Mayo Clinic of Arizona|Phoenix|Arizona|85054|United States
212823568|NCT04025216||The Angeles Clinic and Research Institute|Los Angeles|California|90025|United States
212823569|NCT04025216||Moffitt Cancer Center|Tampa|Florida|33637|United States
212823570|NCT04025216||University of Chicago Medical Center|Chicago|Illinois|60637|United States
212823571|NCT04025216||Washington University School of Medicine|Saint Louis|Missouri|63110|United States
212823572|NCT04025216||Hospital of the University of Pennsylvania|Philadelphia|Pennsylvania|19104|United States
212823573|NCT04025216||University of Pittsburgh Medical Center|Pittsburgh|Pennsylvania|15232|United States
212823574|NCT04025216||Sarah Cannon Research Institute|Nashville|Tennessee|37203|United States
212823575|NCT04025216||The University of Texas MD Anderson Cancer Center|Houston|Texas|77030|United States
212823576|NCT04025216||University of Washington Medical Center|Seattle|Washington|98195|United States
214029751|NCT04572308||Hebei yanda Ludaopei Hospital|Yanda|Hebei||China
214505282|NCT04008394|Recruiting|Union Hospital, Tongji Medical College, Huazhong University of Science and Technology|Wuhan|Hubei|430022|China
214505775|NCT05277987|Recruiting|Shenzhen Luohu Hospital|Shenzhen|Guangdong|518000|China
214032135|NCT04991948|Not yet recruiting|Mayo Clinic|Jacksonville|Florida|32224|United States
214032136|NCT04991948|Not yet recruiting|Moffit Cancer Center|Tampa|Florida|33612|United States
214032137|NCT04991948|Recruiting|UZ Antwerpen|Edegem||2650|Belgium
214032138|NCT04991948|Not yet recruiting|UZ Gent|Ghent||9000|Belgium
214032139|NCT04991948|Recruiting|UZ Leuven|Leuven||3000|Belgium
212825755|NCT05650749|Recruiting|Children's Hospital of Philadelphia|Philadelphia|Pennsylvania|19104|United States
214033803|NCT04546893|Recruiting|Hebei yanda Ludaopei Hospital|Hebei|Sanhe|065200|China
214033804|NCT04546893|Recruiting|BeiJing Ludaopei Hospital|Beijing|Yizhuang|100000|China
214033919|NCT04539444|Recruiting|The First Affiliated Hospital of Soochow University|Suzhou|Jiangsu|215000|China
215148618|NCT05059912|Recruiting|The First Affiliated Hospital of Soochow University|Suzhou|Jiangsu|215000|China
212827049|NCT05480449||Children's Hospital of Philadelphia|Philadelphia|Pennsylvania|19104|United States
214034562|NCT04532268|Recruiting|The First Affiliated Hospital，College of Medicine, Zhejiang University|Hangzhou|Zhejiang|310003|China
214035350|NCT04553393|Recruiting|Biotherapeutic Department of Chinese PLA General Hospital|Beijing|Beijing|100853|China
214035972|NCT04550663||The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School|Nanjing|Jiangsu|210000|China
214508243|NCT05306080|Recruiting|University of Pennsylvania|Philadelphia|Pennsylvania|19104|United States
215151265|NCT04976218|Recruiting|Chinese PLA General Hospital|Beijing|Beijing|100853|China
215151595|NCT05038696|Recruiting|Allen Yeoh Eng Juh|Singapore||119228|Singapore
214037962|NCT04537442|Recruiting|Beijing hospital|Beijing|Beijing|100730|China
214038675|NCT04534634|Recruiting|The First Affiliated Hospital of Soochow University|Suzhou|Jiangsu|215000|China
214041268|NCT03853616|Recruiting|Charité - University clinic, pediatric clinic with focus on oncology and hematology|Berlin||13353|Germany
214041269|NCT03853616|Active, not recruiting|University clinic, clinical for children and youth|Erlangen||91054|Germany
214041270|NCT03853616|Recruiting|Universitätsklinikum Erlangen|Erlangen||91054|Germany
214041271|NCT03853616|Recruiting|University medicine Goettingen, Clinic of hematology and medical oncology|Göttingen||37075|Germany
214041272|NCT03853616|Recruiting|Children's Hospital of Dr. von Hauner by Ludwig-Maximilian University|Munich||80337|Germany
214041273|NCT03853616|Recruiting|Universitätsklinikum Münster - Klink für Kinderheilkunde und Jugendmedizin / Pädiatrische Hämatologie und Onkologie|Münster||48149|Germany
214041274|NCT03853616|Recruiting|Universitätsklinikum Münster - Medizinische Klinik A / KMT Zentrum|Münster||48149|Germany
214041275|NCT03853616|Recruiting|Tuebingen University clinic, medical university clinic for internal medicine|Tuebingen||72076|Germany
214041276|NCT03853616|Active, not recruiting|University clinic for children and youth medicine|Tuebingen||72076|Germany
214041277|NCT03853616|Recruiting|University clinic, pediatric hematology and oncology|Würzburg||97070|Germany
213310271|NCT05190653|Recruiting|Tom Baker Cancer Centre|Calgary|Alberta||Canada
212829177|NCT04789408|Completed|Stanford Cancer Center|Stanford|California|94305|United States
212829178|NCT04789408|Recruiting|Moffitt Cancer Center|Tampa|Florida|33612|United States
212829179|NCT04789408|Recruiting|Washington University School of Medicine|Saint Louis|Missouri|63110|United States
212829180|NCT04789408|Recruiting|Cleveland Clinic|Cleveland|Ohio|44195|United States
212829181|NCT04789408|Recruiting|The Ohio State University Wexner Medical Center/James Cancer Hospital|Columbus|Ohio|43210|United States
212829182|NCT04789408|Recruiting|The University of Texas MD Anderson Cancer Center|Houston|Texas|77030|United States
212829183|NCT04789408|Recruiting|Fred Hutchinson Cancer Center|Seattle|Washington|98109|United States
212829184|NCT04789408|Recruiting|Institut Paoli-Calmettes|Marseille||13009|France
212829185|NCT04789408|Recruiting|CHU de Toulouse Institut Universitaire du Cancer Toulouse Oncopole|Toulouse||3110|France
215153899|NCT05150522|Recruiting|Li Yu|Shenzhen|Guangdong|518000|China
212830909|NCT04318678||St Jude Children's Research Hospital|Memphis|Tennessee|38105|United States
212830910|NCT04318678||St. Jude Children's Research Hospital|Memphis|Tennessee|38105|United States
215154978|NCT03638167||Seattle Children's Hospital|Seattle|Washington|98105|United States
215154998|NCT03598179||Department of Haematology, the First Affiliated Hospital of Nanjing Medical University, Jiangsu Province Hospital|Nanjin|Jiangsu|210029|China
215156916|NCT03576807|Recruiting|The Affiliated Hospital of Xuzhou Medical University|Xuzhou|Jiangsu||China
212833691|NCT03829540|Recruiting|Indiana University Melvin and Bren Simon Comprehensive Cancer Center|Indianapolis|Indiana|46202|United States
212833692|NCT03829540|Active, not recruiting|Stony Brook Cancer Center|Stony Brook|New York|11794|United States
213315930|NCT04608487||Dana Farber Cancer Institute|Boston|Massachusetts|02115|United States
213315931|NCT04608487||Brigham and Women's Hospital|Boston|Massachusetts|02215|United States
213316497|NCT03676504|Recruiting|University Hospital Heidelberg|Heidelberg|||Germany
213316498|NCT03676504|Recruiting|University Hospital Heidelberg|Heidelberg|||Germany
212879323|NCT05164770|Recruiting|Department of Hematology, Shandong Provincial Hospital|Jinan|Shandong|250021|China
215162040|NCT03672253||Second Affiliated Hospital of Xi'an Jiaotong University|Xi'an|Shaanxi|710000|China
215162055|NCT02905188||Houston Methodist Hospital|Houston|Texas|77030|United States
215163053|NCT04952272|Recruiting|The Second Affiliated Hospital of Guangzhou Medical University|Guangzhou|Guangdong|510260|China
213361160|NCT04526834||Baylor College of Medicine|Houston|Texas|77030|United States
213323138|NCT04562298||Shanghai East Hospital|Shanghai|Shanghai||China
214518420|NCT04003168|Recruiting|The Second Affiliated Hospital of Henan University of Traditional Chinese Medicine|Zhengzhou|Henan||China
214518421|NCT04003168|Recruiting|Shanghai Changzheng Hospital|Shanghai|Shanghai|200003|China
214518422|NCT04003168|Recruiting|The First Affiliated Hospital of Wenzhou Medical University|Wenzhou|Zhejiang|325000|China
213361161|NCT04526834||The University of Texas MD Anderson Cancer Centre|Houston|Texas|77030|United States
213326368|NCT01593696||National Institutes of Health Clinical Center, 9000 Rockville Pike|Bethesda|Maryland|20892|United States
212845571|NCT01460901||Children's Mercy Hospital|Kansas City|Missouri|64108|United States
212845638|NCT04888468||Tongji Hospital affiliated to Tongji Medical College of Huazhong University of Science and Technology|Wuhan|Hubei||China
212845726|NCT04556266||Memorial Sloan Kettering Cancer Center|New York|New York|10065|United States
215651610|NCT03651128||Local Institution - 109|Birmingham|Alabama|10016|United States
215651611|NCT03651128||Local Institution - 141|Scottsdale|Arizona|85259|United States
215651612|NCT03651128||Local Institution - 145|Los Angeles|California|90048|United States
215651613|NCT03651128||Local Institution - 122|Los Angeles|California|90095|United States
215651614|NCT03651128||Local Institution - 124|Palo Alto|California|94304|United States
215651615|NCT03651128||Local Institution - 142|Aurora|Colorado|80045|United States
215651616|NCT03651128||Local Institution - 108|Jacksonville|Florida|32224|United States
215651617|NCT03651128||Local Institution - 102|Tampa|Florida|33612|United States
215651618|NCT03651128||Local Institution - 131|Atlanta|Georgia|30322|United States
215651619|NCT03651128||Local Institution - 140|Atlanta|Georgia|30342|United States
215651620|NCT03651128||Local Institution - 139|Chicago|Illinois|60611|United States
215651621|NCT03651128||Local Institution - 100|Indianapolis|Indiana|46202-528|United States
215651622|NCT03651128||Local Institution - 112|Westwood|Kansas|66205-2003|United States
215651623|NCT03651128||Local Institution - 104|Baltimore|Maryland|21201-1595|United States
215651624|NCT03651128||Local Institution - 134|Boston|Massachusetts|02114|United States
215651625|NCT03651128||Local Institution - 123|Boston|Massachusetts|02215|United States
215651626|NCT03651128||University Of Michigan Comprehensive Cancer Center|Ann Arbor|Michigan|48109-5936|United States
215651627|NCT03651128||Local Institution - 125|Rochester|Minnesota|55905-0001|United States
215651628|NCT03651128||Local Institution - 114|Saint Louis|Missouri|63110|United States
215651629|NCT03651128||Local Institution - 138|Hackensack|New Jersey|07601|United States
215651630|NCT03651128||Local Institution - 119|New York|New York|10029|United States
215651631|NCT03651128||Local Institution - 115|New York|New York|10065|United States
215651632|NCT03651128||Local Institution - 135|New York|New York|10065|United States
215651633|NCT03651128||Local Institution - 113|Durham|North Carolina|27705|United States
215651634|NCT03651128||Local Institution - 111|Philadelphia|Pennsylvania|19107|United States
215651635|NCT03651128||Local Institution - 110|Philadelphia|Pennsylvania|19111|United States
215651636|NCT03651128||University of Pittsburgh Medical Center William M. Cooper Ambulatory Care Pavillion|Pittsburgh|Pennsylvania|15232|United States
215651637|NCT03651128||Local Institution - 106|Nashville|Tennessee|37203|United States
215651638|NCT03651128||Local Institution - 118|Dallas|Texas|75246|United States
215651639|NCT03651128||Local Institution - 103|Dallas|Texas|75390|United States
215651640|NCT03651128||Local Institution - 132|Houston|Texas|77030|United States
215651641|NCT03651128||Local Institution - 136|Salt Lake City|Utah|84112|United States
215651642|NCT03651128||Local Institution - 105|Seattle|Washington|98104|United States
215651643|NCT03651128||Local Institution - 107|Madison|Wisconsin|53792|United States
215651644|NCT03651128||Local Institution - 202|Leuven||3000|Belgium
215651645|NCT03651128||Local Institution - 302|Calgary|Alberta|T2N 4N2|Canada
