id|nct_id|mesh_term|downcase_mesh_term|mesh_type
103440941|NCT05364424|Etoposide|etoposide|mesh-list
103440942|NCT05364424|Ifosfamide|ifosfamide|mesh-list
103440943|NCT05364424|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
103440944|NCT05364424|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103440945|NCT05364424|Immunologic Factors|immunologic factors|mesh-ancestor
103440946|NCT05364424|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103440947|NCT05364424|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103440948|NCT05364424|Antineoplastic Agents, Phytogenic|antineoplastic agents, phytogenic|mesh-ancestor
103440949|NCT05364424|Topoisomerase II Inhibitors|topoisomerase ii inhibitors|mesh-ancestor
103440950|NCT05364424|Topoisomerase Inhibitors|topoisomerase inhibitors|mesh-ancestor
103440951|NCT05364424|Enzyme Inhibitors|enzyme inhibitors|mesh-ancestor
103440952|NCT05364424|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103440953|NCT05364424|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103440954|NCT05364424|Alkylating Agents|alkylating agents|mesh-ancestor
103441243|NCT04989803|Cyclophosphamide|cyclophosphamide|mesh-list
103441244|NCT04989803|Fludarabine|fludarabine|mesh-list
103441245|NCT04989803|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103441246|NCT04989803|Immunologic Factors|immunologic factors|mesh-ancestor
103441247|NCT04989803|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103441248|NCT04989803|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103441249|NCT04989803|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103441250|NCT04989803|Alkylating Agents|alkylating agents|mesh-ancestor
103441251|NCT04989803|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103441252|NCT04989803|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103441253|NCT04989803|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103441318|NCT04897321|Cyclophosphamide|cyclophosphamide|mesh-list
103441319|NCT04897321|Fludarabine|fludarabine|mesh-list
103441320|NCT04897321|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103441321|NCT04897321|Immunologic Factors|immunologic factors|mesh-ancestor
103441322|NCT04897321|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103441323|NCT04897321|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103441324|NCT04897321|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103441325|NCT04897321|Alkylating Agents|alkylating agents|mesh-ancestor
103441326|NCT04897321|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103441327|NCT04897321|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103441328|NCT04897321|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103441719|NCT04196413|Cyclophosphamide|cyclophosphamide|mesh-list
103441720|NCT04196413|Fludarabine|fludarabine|mesh-list
103441721|NCT04196413|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103441722|NCT04196413|Immunologic Factors|immunologic factors|mesh-ancestor
103441723|NCT04196413|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103441724|NCT04196413|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103441725|NCT04196413|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103441726|NCT04196413|Alkylating Agents|alkylating agents|mesh-ancestor
103441727|NCT04196413|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103441728|NCT04196413|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103441729|NCT04196413|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103252516|NCT03573700|Cyclophosphamide|cyclophosphamide|mesh-list
103252517|NCT03573700|Fludarabine|fludarabine|mesh-list
103252518|NCT03573700|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103252519|NCT03573700|Immunologic Factors|immunologic factors|mesh-ancestor
103252520|NCT03573700|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103252521|NCT03573700|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103252522|NCT03573700|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103252523|NCT03573700|Alkylating Agents|alkylating agents|mesh-ancestor
103252524|NCT03573700|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103252525|NCT03573700|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103252526|NCT03573700|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
102763595|NCT03117751|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103256408|NCT04119024|Cyclophosphamide|cyclophosphamide|mesh-list
103256409|NCT04119024|Fludarabine|fludarabine|mesh-list
103256410|NCT04119024|Fludarabine phosphate|fludarabine phosphate|mesh-list
103256411|NCT04119024|Interleukin-2|interleukin-2|mesh-list
103256412|NCT04119024|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103256413|NCT04119024|Immunologic Factors|immunologic factors|mesh-ancestor
103256414|NCT04119024|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103256415|NCT04119024|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103256416|NCT04119024|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103256417|NCT04119024|Alkylating Agents|alkylating agents|mesh-ancestor
103256418|NCT04119024|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103256419|NCT04119024|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103256420|NCT04119024|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103256421|NCT04119024|Antimetabolites, Antineoplastic|antimetabolites, antineoplastic|mesh-ancestor
103256422|NCT04119024|Antimetabolites|antimetabolites|mesh-ancestor
103256423|NCT04119024|Analgesics, Non-Narcotic|analgesics, non-narcotic|mesh-ancestor
103256425|NCT04119024|Sensory System Agents|sensory system agents|mesh-ancestor
103256426|NCT04119024|Peripheral Nervous System Agents|peripheral nervous system agents|mesh-ancestor
103263307|NCT04696731|Cyclophosphamide|cyclophosphamide|mesh-list
103263308|NCT04696731|Fludarabine|fludarabine|mesh-list
103263309|NCT04696731|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103263310|NCT04696731|Immunologic Factors|immunologic factors|mesh-ancestor
103263311|NCT04696731|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103263312|NCT04696731|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103263313|NCT04696731|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103263314|NCT04696731|Alkylating Agents|alkylating agents|mesh-ancestor
103263315|NCT04696731|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103263316|NCT04696731|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103263317|NCT04696731|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103264528|NCT05590221|Cyclophosphamide|cyclophosphamide|mesh-list
103264530|NCT05590221|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103264531|NCT05590221|Immunologic Factors|immunologic factors|mesh-ancestor
103264532|NCT05590221|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103264533|NCT05590221|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103264534|NCT05590221|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103264535|NCT05590221|Alkylating Agents|alkylating agents|mesh-ancestor
103264536|NCT05590221|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103264537|NCT05590221|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103264538|NCT05590221|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103272235|NCT03958656|Cyclophosphamide|cyclophosphamide|mesh-list
103272236|NCT03958656|Fludarabine|fludarabine|mesh-list
103272237|NCT03958656|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103272238|NCT03958656|Immunologic Factors|immunologic factors|mesh-ancestor
103272239|NCT03958656|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103272240|NCT03958656|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103272241|NCT03958656|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103272242|NCT03958656|Alkylating Agents|alkylating agents|mesh-ancestor
103272243|NCT03958656|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103272244|NCT03958656|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103272245|NCT03958656|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103280322|NCT04082910|Infliximab|infliximab|mesh-list
103280323|NCT04082910|Etanercept|etanercept|mesh-list
103280324|NCT04082910|Metoprolol|metoprolol|mesh-list
103280325|NCT04082910|Tumor Necrosis Factor Inhibitors|tumor necrosis factor inhibitors|mesh-ancestor
103280326|NCT04082910|Anti-Inflammatory Agents|anti-inflammatory agents|mesh-ancestor
103280327|NCT04082910|Dermatologic Agents|dermatologic agents|mesh-ancestor
103280328|NCT04082910|Gastrointestinal Agents|gastrointestinal agents|mesh-ancestor
103280329|NCT04082910|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103280330|NCT04082910|Anti-Inflammatory Agents, Non-Steroidal|anti-inflammatory agents, non-steroidal|mesh-ancestor
103280331|NCT04082910|Analgesics, Non-Narcotic|analgesics, non-narcotic|mesh-ancestor
103280332|NCT04082910|Analgesics|analgesics|mesh-ancestor
103280333|NCT04082910|Sensory System Agents|sensory system agents|mesh-ancestor
103280334|NCT04082910|Peripheral Nervous System Agents|peripheral nervous system agents|mesh-ancestor
103280335|NCT04082910|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103280336|NCT04082910|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103280337|NCT04082910|Immunologic Factors|immunologic factors|mesh-ancestor
103280338|NCT04082910|Anti-Arrhythmia Agents|anti-arrhythmia agents|mesh-ancestor
103280339|NCT04082910|Antihypertensive Agents|antihypertensive agents|mesh-ancestor
103280340|NCT04082910|Sympatholytics|sympatholytics|mesh-ancestor
103280341|NCT04082910|Autonomic Agents|autonomic agents|mesh-ancestor
103280342|NCT04082910|Adrenergic beta-1 Receptor Antagonists|adrenergic beta-1 receptor antagonists|mesh-ancestor
103280343|NCT04082910|Adrenergic beta-Antagonists|adrenergic beta-antagonists|mesh-ancestor
103280344|NCT04082910|Adrenergic Antagonists|adrenergic antagonists|mesh-ancestor
103280345|NCT04082910|Adrenergic Agents|adrenergic agents|mesh-ancestor
103280346|NCT04082910|Neurotransmitter Agents|neurotransmitter agents|mesh-ancestor
103280347|NCT04082910|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103055913|NCT04205838|Anti-Infective Agents|anti-infective agents|mesh-ancestor
102999366|NCT04665063|Cyclophosphamide|cyclophosphamide|mesh-list
102999367|NCT04665063|Fludarabine|fludarabine|mesh-list
102999368|NCT04665063|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
102999369|NCT04665063|Immunologic Factors|immunologic factors|mesh-ancestor
102999370|NCT04665063|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
102999371|NCT04665063|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
102999372|NCT04665063|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
102999373|NCT04665063|Alkylating Agents|alkylating agents|mesh-ancestor
102999374|NCT04665063|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
102999375|NCT04665063|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
102999376|NCT04665063|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103002168|NCT03455972|Immunomodulating Agents|immunomodulating agents|mesh-list
103002169|NCT03455972|Immunologic Factors|immunologic factors|mesh-ancestor
103002170|NCT03455972|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103002843|NCT04626765|Cyclophosphamide|cyclophosphamide|mesh-list
103002844|NCT04626765|Fludarabine|fludarabine|mesh-list
103002845|NCT04626765|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103002846|NCT04626765|Immunologic Factors|immunologic factors|mesh-ancestor
103002847|NCT04626765|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103002848|NCT04626765|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103002849|NCT04626765|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103002850|NCT04626765|Alkylating Agents|alkylating agents|mesh-ancestor
103002851|NCT04626765|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103002852|NCT04626765|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103002853|NCT04626765|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103002854|NCT04626726|Cyclophosphamide|cyclophosphamide|mesh-list
103002855|NCT04626726|Fludarabine|fludarabine|mesh-list
103002856|NCT04626726|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103002857|NCT04626726|Immunologic Factors|immunologic factors|mesh-ancestor
103002858|NCT04626726|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103002859|NCT04626726|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103002860|NCT04626726|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103002861|NCT04626726|Alkylating Agents|alkylating agents|mesh-ancestor
103002862|NCT04626726|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103002863|NCT04626726|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103002864|NCT04626726|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
103004037|NCT04890236|Tisagenlecleucel|tisagenlecleucel|mesh-list
103004038|NCT04890236|Antineoplastic Agents, Immunological|antineoplastic agents, immunological|mesh-ancestor
103004039|NCT04890236|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103005987|NCT04603872|Dasatinib|dasatinib|mesh-list
103005988|NCT04603872|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103005989|NCT04603872|Protein Kinase Inhibitors|protein kinase inhibitors|mesh-ancestor
103005990|NCT04603872|Enzyme Inhibitors|enzyme inhibitors|mesh-ancestor
103005991|NCT04603872|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103006036|NCT04626752|Cyclophosphamide|cyclophosphamide|mesh-list
103006037|NCT04626752|Fludarabine|fludarabine|mesh-list
103006038|NCT04626752|Immunosuppressive Agents|immunosuppressive agents|mesh-ancestor
103006039|NCT04626752|Immunologic Factors|immunologic factors|mesh-ancestor
103006040|NCT04626752|Physiological Effects of Drugs|physiological effects of drugs|mesh-ancestor
103006041|NCT04626752|Antirheumatic Agents|antirheumatic agents|mesh-ancestor
103006042|NCT04626752|Antineoplastic Agents, Alkylating|antineoplastic agents, alkylating|mesh-ancestor
103006043|NCT04626752|Alkylating Agents|alkylating agents|mesh-ancestor
103006044|NCT04626752|Molecular Mechanisms of Pharmacological Action|molecular mechanisms of pharmacological action|mesh-ancestor
103006045|NCT04626752|Antineoplastic Agents|antineoplastic agents|mesh-ancestor
103006046|NCT04626752|Myeloablative Agonists|myeloablative agonists|mesh-ancestor
