id|nct_id|outcome_id|result_group_id|ctgov_group_code|classification|category|title|description|units|param_type|param_value|param_value_num|dispersion_type|dispersion_value|dispersion_value_num|dispersion_lower_limit|dispersion_upper_limit|explanation_of_na
254632700|NCT02659943|33299904|59581609|OG002|||Median Peak Chimeric Antigen Receptor (CAR) T Cells Level for Participants Treated|A quantitative polymerase chain reaction (PCR) assay or a flow cytometry assay will be used to quantitate Chimeric Antigen Receptor (CAR) + T cells. The absolute number of CAR+ peripheral blood mononuclear cells (PBMC) will be estimated by multiplying the percentage of CAR+ PBMC determined by PCR by the absolute number of lymphocytes plus monocytes per microliter of blood.|CAR+cell/microliter of blood|Median|4|4.0|Full Range|||||Not available for second cell infusion.
254632701|NCT02659943|33299904|59581610|OG003|||Median Peak Chimeric Antigen Receptor (CAR) T Cells Level for Participants Treated|A quantitative polymerase chain reaction (PCR) assay or a flow cytometry assay will be used to quantitate Chimeric Antigen Receptor (CAR) + T cells. The absolute number of CAR+ peripheral blood mononuclear cells (PBMC) will be estimated by multiplying the percentage of CAR+ PBMC determined by PCR by the absolute number of lymphocytes plus monocytes per microliter of blood.|CAR+cell/microliter of blood|Median|36|36.0|Full Range|||11.0|1258.0|
254632702|NCT02659943|33299904|59581611|OG004|||Median Peak Chimeric Antigen Receptor (CAR) T Cells Level for Participants Treated|A quantitative polymerase chain reaction (PCR) assay or a flow cytometry assay will be used to quantitate Chimeric Antigen Receptor (CAR) + T cells. The absolute number of CAR+ peripheral blood mononuclear cells (PBMC) will be estimated by multiplying the percentage of CAR+ PBMC determined by PCR by the absolute number of lymphocytes plus monocytes per microliter of blood.|CAR+cell/microliter of blood|Median|6|6.0|Full Range|||0.0|25.0|
254632703|NCT02659943|33299904|59581612|OG005|||Median Peak Chimeric Antigen Receptor (CAR) T Cells Level for Participants Treated|A quantitative polymerase chain reaction (PCR) assay or a flow cytometry assay will be used to quantitate Chimeric Antigen Receptor (CAR) + T cells. The absolute number of CAR+ peripheral blood mononuclear cells (PBMC) will be estimated by multiplying the percentage of CAR+ PBMC determined by PCR by the absolute number of lymphocytes plus monocytes per microliter of blood.|CAR+cell/microliter of blood|Median|87|87.0|Full Range|||28.0|2216.0|
254632704|NCT02659943|33299905|59581607|OG000|Second infusion||Number of Participants Who Had a Second or Third Infusion of Chimeric Antigen Receptor (CAR)+ T Cells|Number of participants who had a second or third Infusion Chimeric Antigen Receptor (CAR)+ T cells. Participants were eligible for a subsequent CAR T-cell infusion if the response at one month after CAR T-cell infusion was partial remission (PR) or stable disease (SD). Participants could also receive a subsequent CAR T-cell infusion if the response was complete remission (CR) but the malignancy later relapsed. CR, PR, and SD was assessed by the Revised Response Criteria for Malignant Lymphoma, and Recommendations for Initial Evaluation, Staging, and Response Assessment of Hodgkin and Non-Hodgkin Lymphoma: The Lugano Classification. Complete Remission is complete disappearance of all detectable clinical evidence of disease. Partial Remission is ≥50% decrease in sum of the product of the diameters (SPD) of up to 6 of the largest dominant nodes or nodal masses. Stable Disease is neither sufficient shrinkage to qualify for PR nor sufficient increase to qualify for progressive disease.|Participants|Count of Participants|0|0.0||||||
254632705|NCT02659943|33299905|59581608|OG001|Second infusion||Number of Participants Who Had a Second or Third Infusion of Chimeric Antigen Receptor (CAR)+ T Cells|Number of participants who had a second or third Infusion Chimeric Antigen Receptor (CAR)+ T cells. Participants were eligible for a subsequent CAR T-cell infusion if the response at one month after CAR T-cell infusion was partial remission (PR) or stable disease (SD). Participants could also receive a subsequent CAR T-cell infusion if the response was complete remission (CR) but the malignancy later relapsed. CR, PR, and SD was assessed by the Revised Response Criteria for Malignant Lymphoma, and Recommendations for Initial Evaluation, Staging, and Response Assessment of Hodgkin and Non-Hodgkin Lymphoma: The Lugano Classification. Complete Remission is complete disappearance of all detectable clinical evidence of disease. Partial Remission is ≥50% decrease in sum of the product of the diameters (SPD) of up to 6 of the largest dominant nodes or nodal masses. Stable Disease is neither sufficient shrinkage to qualify for PR nor sufficient increase to qualify for progressive disease.|Participants|Count of Participants|2|2.0||||||
254632706|NCT02659943|33299905|59581609|OG002|Second infusion||Number of Participants Who Had a Second or Third Infusion of Chimeric Antigen Receptor (CAR)+ T Cells|Number of participants who had a second or third Infusion Chimeric Antigen Receptor (CAR)+ T cells. Participants were eligible for a subsequent CAR T-cell infusion if the response at one month after CAR T-cell infusion was partial remission (PR) or stable disease (SD). Participants could also receive a subsequent CAR T-cell infusion if the response was complete remission (CR) but the malignancy later relapsed. CR, PR, and SD was assessed by the Revised Response Criteria for Malignant Lymphoma, and Recommendations for Initial Evaluation, Staging, and Response Assessment of Hodgkin and Non-Hodgkin Lymphoma: The Lugano Classification. Complete Remission is complete disappearance of all detectable clinical evidence of disease. Partial Remission is ≥50% decrease in sum of the product of the diameters (SPD) of up to 6 of the largest dominant nodes or nodal masses. Stable Disease is neither sufficient shrinkage to qualify for PR nor sufficient increase to qualify for progressive disease.|Participants|Count of Participants|1|1.0||||||
254632707|NCT02659943|33299905|59581610|OG003|Second infusion||Number of Participants Who Had a Second or Third Infusion of Chimeric Antigen Receptor (CAR)+ T Cells|Number of participants who had a second or third Infusion Chimeric Antigen Receptor (CAR)+ T cells. Participants were eligible for a subsequent CAR T-cell infusion if the response at one month after CAR T-cell infusion was partial remission (PR) or stable disease (SD). Participants could also receive a subsequent CAR T-cell infusion if the response was complete remission (CR) but the malignancy later relapsed. CR, PR, and SD was assessed by the Revised Response Criteria for Malignant Lymphoma, and Recommendations for Initial Evaluation, Staging, and Response Assessment of Hodgkin and Non-Hodgkin Lymphoma: The Lugano Classification. Complete Remission is complete disappearance of all detectable clinical evidence of disease. Partial Remission is ≥50% decrease in sum of the product of the diameters (SPD) of up to 6 of the largest dominant nodes or nodal masses. Stable Disease is neither sufficient shrinkage to qualify for PR nor sufficient increase to qualify for progressive disease.|Participants|Count of Participants|0|0.0||||||
254632708|NCT02659943|33299905|59581611|OG004|Second infusion||Number of Participants Who Had a Second or Third Infusion of Chimeric Antigen Receptor (CAR)+ T Cells|Number of participants who had a second or third Infusion Chimeric Antigen Receptor (CAR)+ T cells. Participants were eligible for a subsequent CAR T-cell infusion if the response at one month after CAR T-cell infusion was partial remission (PR) or stable disease (SD). Participants could also receive a subsequent CAR T-cell infusion if the response was complete remission (CR) but the malignancy later relapsed. CR, PR, and SD was assessed by the Revised Response Criteria for Malignant Lymphoma, and Recommendations for Initial Evaluation, Staging, and Response Assessment of Hodgkin and Non-Hodgkin Lymphoma: The Lugano Classification. Complete Remission is complete disappearance of all detectable clinical evidence of disease. Partial Remission is ≥50% decrease in sum of the product of the diameters (SPD) of up to 6 of the largest dominant nodes or nodal masses. Stable Disease is neither sufficient shrinkage to qualify for PR nor sufficient increase to qualify for progressive disease.|Participants|Count of Participants|1|1.0||||||
254632709|NCT02659943|33299905|59581612|OG005|Second infusion||Number of Participants Who Had a Second or Third Infusion of Chimeric Antigen Receptor (CAR)+ T Cells|Number of participants who had a second or third Infusion Chimeric Antigen Receptor (CAR)+ T cells. Participants were eligible for a subsequent CAR T-cell infusion if the response at one month after CAR T-cell infusion was partial remission (PR) or stable disease (SD). Participants could also receive a subsequent CAR T-cell infusion if the response was complete remission (CR) but the malignancy later relapsed. CR, PR, and SD was assessed by the Revised Response Criteria for Malignant Lymphoma, and Recommendations for Initial Evaluation, Staging, and Response Assessment of Hodgkin and Non-Hodgkin Lymphoma: The Lugano Classification. Complete Remission is complete disappearance of all detectable clinical evidence of disease. Partial Remission is ≥50% decrease in sum of the product of the diameters (SPD) of up to 6 of the largest dominant nodes or nodal masses. Stable Disease is neither sufficient shrinkage to qualify for PR nor sufficient increase to qualify for progressive disease.|Participants|Count of Participants|0|0.0||||||
254632710|NCT02659943|33299905|59581607|OG000|Third infusion||Number of Participants Who Had a Second or Third Infusion of Chimeric Antigen Receptor (CAR)+ T Cells|Number of participants who had a second or third Infusion Chimeric Antigen Receptor (CAR)+ T cells. Participants were eligible for a subsequent CAR T-cell infusion if the response at one month after CAR T-cell infusion was partial remission (PR) or stable disease (SD). Participants could also receive a subsequent CAR T-cell infusion if the response was complete remission (CR) but the malignancy later relapsed. CR, PR, and SD was assessed by the Revised Response Criteria for Malignant Lymphoma, and Recommendations for Initial Evaluation, Staging, and Response Assessment of Hodgkin and Non-Hodgkin Lymphoma: The Lugano Classification. Complete Remission is complete disappearance of all detectable clinical evidence of disease. Partial Remission is ≥50% decrease in sum of the product of the diameters (SPD) of up to 6 of the largest dominant nodes or nodal masses. Stable Disease is neither sufficient shrinkage to qualify for PR nor sufficient increase to qualify for progressive disease.|Participants|Count of Participants|0|0.0||||||
254632711|NCT02659943|33299905|59581608|OG001|Third infusion||Number of Participants Who Had a Second or Third Infusion of Chimeric Antigen Receptor (CAR)+ T Cells|Number of participants who had a second or third Infusion Chimeric Antigen Receptor (CAR)+ T cells. Participants were eligible for a subsequent CAR T-cell infusion if the response at one month after CAR T-cell infusion was partial remission (PR) or stable disease (SD). Participants could also receive a subsequent CAR T-cell infusion if the response was complete remission (CR) but the malignancy later relapsed. CR, PR, and SD was assessed by the Revised Response Criteria for Malignant Lymphoma, and Recommendations for Initial Evaluation, Staging, and Response Assessment of Hodgkin and Non-Hodgkin Lymphoma: The Lugano Classification. Complete Remission is complete disappearance of all detectable clinical evidence of disease. Partial Remission is ≥50% decrease in sum of the product of the diameters (SPD) of up to 6 of the largest dominant nodes or nodal masses. Stable Disease is neither sufficient shrinkage to qualify for PR nor sufficient increase to qualify for progressive disease.|Participants|Count of Participants|0|0.0||||||
