id|nct_id|name|downcase_name
56236448|NCT03706326|Advanced Esophageal Cancer|advanced esophageal cancer
56236814|NCT03064269|B-cell Acute Lymphocytic Leukemia|b-cell acute lymphocytic leukemia
56237735|NCT04903080|Ependymoma|ependymoma
56237974|NCT03767725|Multiple Myeloma in Relapse|multiple myeloma in relapse
56238090|NCT03916679|Ovarian Cancer|ovarian cancer
56238763|NCT04697290|B-cell Non-Hodgkin's Lymphoma|b-cell non-hodgkin's lymphoma
56239187|NCT03289455|B Acute Lymphoblastic Leukemia|b acute lymphoblastic leukemia
56239188|NCT03289455|Recurrent Childhood Acute Lymphoblastic Leukemia|recurrent childhood acute lymphoblastic leukemia
56239189|NCT03289455|Refractory Childhood Acute Lymphoblastic Leukemia|refractory childhood acute lymphoblastic leukemia
56239190|NCT03289455|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
56239506|NCT05275062|Advanced Solid Tumors|advanced solid tumors
56239507|NCT05275062|Gastric Cancer|gastric cancer
56239508|NCT05275062|Esophagogastric Junction Cancer|esophagogastric junction cancer
56239509|NCT05275062|Pancreatic Cancer|pancreatic cancer
56241896|NCT05181501|Multiple Myeloma|multiple myeloma
56243234|NCT03370198|Colon Cancer Liver Metastasis|colon cancer liver metastasis
56243558|NCT03356782|Sarcoma|sarcoma
56243559|NCT03356782|Osteoid Sarcoma|osteoid sarcoma
56243560|NCT03356782|Ewing Sarcoma|ewing sarcoma
56243659|NCT05239689|AML|aml
56243952|NCT04503538|Large B-cell Lymphoma|large b-cell lymphoma
56243953|NCT04503538|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
56243954|NCT04503538|Primary Mediastinal Large B Cell Lymphoma|primary mediastinal large b cell lymphoma
56243955|NCT04503538|High-grade B-cell Lymphoma|high-grade b-cell lymphoma
56243956|NCT04503538|Follicular Lymphoma|follicular lymphoma
56245504|NCT03840317|Acute Lymphocytic Leukemia|acute lymphocytic leukemia
56247271|NCT03811457|Lymphoma Leukemia|lymphoma leukemia
56247594|NCT05463640|AML|aml
56247728|NCT03798509|CD19-positive|cd19-positive
56247729|NCT03798509|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
56247908|NCT03799913|Ovarian Cancer|ovarian cancer
56248401|NCT03720457|CD19-positive|cd19-positive
56248402|NCT03720457|Diffuse Large B-cell Lymphoma|diffuse large b-cell lymphoma
56248403|NCT03720457|Follicular Lymphoma|follicular lymphoma
56249873|NCT03628612|Patients Followed for up to 15 Years Following Their First Dose of AUTO CAR T Cell Therapy|patients followed for up to 15 years following their first dose of auto car t cell therapy
56249874|NCT03628612|Multiple Myeloma|multiple myeloma
56249875|NCT03628612|DLBCL|dlbcl
56249876|NCT03628612|ALL, Adult and Pediatric|all, adult and pediatric
56249877|NCT03628612|T Cell Lymphoma|t cell lymphoma
56251248|NCT03198052|Lung Cancer|lung cancer
56251249|NCT03198052|Cancer|cancer
56251250|NCT03198052|Immunotherapy|immunotherapy
56251251|NCT03198052|CAR-T Cell|car-t cell
56251501|NCT03298828|Acute Lymphoblastic Leukemia|acute lymphoblastic leukemia
56251502|NCT03298828|Burkitt Lymphoma|burkitt lymphoma
56252455|NCT02456350|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
56252456|NCT02456350|Acute Lymphocytic Leukemia|acute lymphocytic leukemia
56252457|NCT02456350|Lymphoma|lymphoma
56253667|NCT03207178|Recurrent or Refractory B Cell Malignancy|recurrent or refractory b cell malignancy
56254250|NCT03118180|Lymphoma|lymphoma
56254703|NCT03185494|Hematopoietic/Lymphoid Cancer|hematopoietic/lymphoid cancer
56254704|NCT03185494|Adult Acute Lymphoblastic Leukemia in Remission|adult acute lymphoblastic leukemia in remission
56254705|NCT03185494|B-cell Adult Acute Lymphoblastic Leukemia|b-cell adult acute lymphoblastic leukemia
56254706|NCT03185494|B-Cell Chronic Lymphocytic Leukemia in Relapse (Diagnosis)|b-cell chronic lymphocytic leukemia in relapse (diagnosis)
56254707|NCT03185494|Prolymphocytic Leukemia|prolymphocytic leukemia
56254708|NCT03185494|Recurrent Adult Diffuse Large Cell Lymphoma|recurrent adult diffuse large cell lymphoma
56254709|NCT03185494|Recurrent Grade 1 Follicular Lymphoma|recurrent grade 1 follicular lymphoma
56254710|NCT03185494|Recurrent Grade 2 Follicular Lymphoma|recurrent grade 2 follicular lymphoma
56254711|NCT03185494|Recurrent Grade 3 Follicular Lymphoma|recurrent grade 3 follicular lymphoma
56254712|NCT03185494|Recurrent Mantle Cell Lymphoma|recurrent mantle cell lymphoma
56254713|NCT03185494|Refractory Chronic Lymphocytic Leukemia|refractory chronic lymphocytic leukemia
56254714|NCT03185494|Stage III Adult Diffuse Large Cell Lymphoma|stage iii adult diffuse large cell lymphoma
56254715|NCT03185494|Stage III Chronic Lymphocytic Leukemia|stage iii chronic lymphocytic leukemia
56254716|NCT03185494|Stage III Grade 1 Follicular Lymphoma|stage iii grade 1 follicular lymphoma
56254717|NCT03185494|Stage III Grade 2 Follicular Lymphoma|stage iii grade 2 follicular lymphoma
56254718|NCT03185494|Stage III Grade 3 Follicular Lymphoma|stage iii grade 3 follicular lymphoma
56254719|NCT03185494|Stage III Mantle Cell Lymphoma|stage iii mantle cell lymphoma
56254720|NCT03185494|Stage IV Adult Diffuse Large Cell Lymphoma|stage iv adult diffuse large cell lymphoma
56254721|NCT03185494|Stage IV Chronic Lymphocytic Leukemia|stage iv chronic lymphocytic leukemia
56254722|NCT03185494|Stage IV Grade 1 Follicular Lymphoma|stage iv grade 1 follicular lymphoma
56254723|NCT03185494|Stage IV Grade 2 Follicular Lymphoma|stage iv grade 2 follicular lymphoma
56254724|NCT03185494|Stage IV Grade 3 Follicular Lymphoma|stage iv grade 3 follicular lymphoma
56254725|NCT03185494|Stage IV Mantle Cell Lymphoma|stage iv mantle cell lymphoma
55900513|NCT03960060|Bladder Cancer|bladder cancer
56255643|NCT05008575|Leukemia, Myeloid, Acute|leukemia, myeloid, acute
56256083|NCT03361748|Multiple Myeloma|multiple myeloma
56258071|NCT03114670|Adult Acute Myeloid Leukemia|adult acute myeloid leukemia
56258114|NCT04440436|NHL|nhl
56260719|NCT03726515|Glioblastoma|glioblastoma
56262256|NCT04097301|Acute Myeloid Leukemia|acute myeloid leukemia
56262257|NCT04097301|Multiple Myeloma|multiple myeloma
56263272|NCT04385173|Recurrent Glioblastoma|recurrent glioblastoma
56263273|NCT04385173|Refractory Glioblastoma|refractory glioblastoma
56263543|NCT03706547|Multiple Myeloma in Relapse|multiple myeloma in relapse
56263544|NCT03706547|Multiple Myeloma Progression|multiple myeloma progression
56264004|NCT05309213|Leukemia|leukemia
56264080|NCT04640909|CLL|cll
56264081|NCT04640909|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
56264269|NCT01192464|Hodgkin's Lymphoma|hodgkin's lymphoma
56264270|NCT01192464|Non-Hodgkin's Lymphoma|non-hodgkin's lymphoma
56265847|NCT03671460|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
56266261|NCT03464916|Relapsed or Refractory Multiple Myeloma|relapsed or refractory multiple myeloma
56266465|NCT03661554|Relapsed and Refractory Multiple Myeloma|relapsed and refractory multiple myeloma
56266914|NCT03758417|Multiple Myeloma|multiple myeloma
56267071|NCT03318861|Relapsed/Refractory Multiple Myeloma|relapsed/refractory multiple myeloma
56267184|NCT05420493|Relapsed Non-Hodgkin Lymphoma|relapsed non-hodgkin lymphoma
56267185|NCT05420493|Refractory Non-Hodgkin Lymphoma|refractory non-hodgkin lymphoma
56267186|NCT05420493|Non Hodgkin Lymphoma|non hodgkin lymphoma
56267506|NCT03984968|Acute Lymphoblastic Leukemia, Adult B-Cell|acute lymphoblastic leukemia, adult b-cell
56269007|NCT04384393|B Cell Malignancy|b cell malignancy
56269261|NCT04176913|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
56269262|NCT04176913|Follicular Lymphoma|follicular lymphoma
56269263|NCT04176913|Mantle Cell Lymphoma|mantle cell lymphoma
56269264|NCT04176913|Small Lymphocytic Lymphoma|small lymphocytic lymphoma
56270854|NCT01355965|Malignant Pleural Mesothelioma|malignant pleural mesothelioma
56271940|NCT03952923|B-cell Malignancy|b-cell malignancy
56272296|NCT05665725|Non-Hodgkin Lymphoma|non-hodgkin lymphoma
56272409|NCT05648019|Lymphoblastic Leukemia|lymphoblastic leukemia
56272410|NCT05648019|Lymphoblastic Leukemia in Children|lymphoblastic leukemia in children
56272411|NCT05648019|Lymphoblastic Leukemia, Acute Adult|lymphoblastic leukemia, acute adult
56272412|NCT05648019|B-cell Acute Lymphoblastic Leukemia|b-cell acute lymphoblastic leukemia
56272413|NCT05648019|Large B-cell Lymphoma|large b-cell lymphoma
56272961|NCT04657861|Multiple Myeloma in Relapse|multiple myeloma in relapse
56272962|NCT04657861|Multiple Myeloma, Refractory|multiple myeloma, refractory
56273235|NCT03605238|Neuromyelitis Optica Spectrum Disorder|neuromyelitis optica spectrum disorder
56274291|NCT04083495|Peripheral T Cell Lymphoma|peripheral t cell lymphoma
56274335|NCT03873805|Castration-Resistant Prostate Carcinoma|castration-resistant prostate carcinoma
56274336|NCT03873805|Metastatic Prostate Carcinoma|metastatic prostate carcinoma
56274337|NCT03873805|Stage IV Prostate Cancer AJCC v8|stage iv prostate cancer ajcc v8
56274338|NCT03873805|Stage IVA Prostate Cancer AJCC v8|stage iva prostate cancer ajcc v8
56274339|NCT03873805|Stage IVB Prostate Cancer AJCC v8|stage ivb prostate cancer ajcc v8
56274367|NCT03648372|Neoplasms|neoplasms
56274368|NCT03648372|Lymphoma|lymphoma
56274369|NCT03648372|Hematologic Neoplasms|hematologic neoplasms
56274703|NCT02132624|B Cell Lymphoma|b cell lymphoma
56274704|NCT02132624|B Cell Leukemia|b cell leukemia
56274757|NCT05370547|Non Hodgkin's Lymphoma|non hodgkin's lymphoma
56274884|NCT02134262|Relapsed or Refractory B-Cell Non-Hodgkin Lymphoma|relapsed or refractory b-cell non-hodgkin lymphoma
56275257|NCT03579888|B Acute Lymphoblastic Leukemia With t(v;11q23.3); KMT2A Rearranged|b acute lymphoblastic leukemia with t(v;11q23.3); kmt2a rearranged
56275258|NCT03579888|Recurrent B Acute Lymphoblastic Leukemia|recurrent b acute lymphoblastic leukemia
56275259|NCT03579888|Recurrent Chronic Lymphocytic Leukemia|recurrent chronic lymphocytic leukemia
56275260|NCT03579888|Recurrent Diffuse Large B-Cell Lymphoma, Not Otherwise Specified|recurrent diffuse large b-cell lymphoma, not otherwise specified
56275261|NCT03579888|Recurrent Mantle Cell Lymphoma|recurrent mantle cell lymphoma
56275262|NCT03579888|Recurrent Non-Hodgkin Lymphoma|recurrent non-hodgkin lymphoma
56275263|NCT03579888|Recurrent Ph-Like Acute Lymphoblastic Leukemia|recurrent ph-like acute lymphoblastic leukemia
56275264|NCT03579888|Recurrent Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma|recurrent primary mediastinal (thymic) large b-cell cell lymphoma
56275265|NCT03579888|Recurrent Small Lymphocytic Lymphoma|recurrent small lymphocytic lymphoma
56275266|NCT03579888|Refractory B Acute Lymphoblastic Leukemia|refractory b acute lymphoblastic leukemia
56275267|NCT03579888|Refractory Chronic Lymphocytic Leukemia|refractory chronic lymphocytic leukemia
56275268|NCT03579888|Refractory Diffuse Large B-Cell Lymphoma, Not Otherwise Specified|refractory diffuse large b-cell lymphoma, not otherwise specified
56275269|NCT03579888|Refractory Mantle Cell Lymphoma|refractory mantle cell lymphoma
56275270|NCT03579888|Refractory Non-Hodgkin Lymphoma|refractory non-hodgkin lymphoma
56275271|NCT03579888|Refractory Ph-Like Acute Lymphoblastic Leukemia|refractory ph-like acute lymphoblastic leukemia
56275272|NCT03579888|Refractory Primary Mediastinal (Thymic) Large B-Cell Cell Lymphoma|refractory primary mediastinal (thymic) large b-cell cell lymphoma
56275273|NCT03579888|Refractory Small Lymphocytic Lymphoma|refractory small lymphocytic lymphoma
56275842|NCT05190185|Malignant Melanoma, Lung Cancer, or Colorectal Cancer|malignant melanoma, lung cancer, or colorectal cancer
56276462|NCT03181126|Acute Lymphoblastic Leukemia (ALL)|acute lymphoblastic leukemia (all)
56276463|NCT03181126|Lymphoblastic Lymphoma|lymphoblastic lymphoma
56276708|NCT05391490|Blood Cancer|blood cancer
56276793|NCT05085418|Immune Nephritis|immune nephritis
56276794|NCT05085418|Autoimmune Diseases|autoimmune diseases
56276795|NCT05085418|Lupus Nephritis|lupus nephritis
56276864|NCT03068416|B-cell Leukemia|b-cell leukemia
56276865|NCT03068416|B-Cell Lymphoma|b-cell lymphoma
56277450|NCT04443829|Primary CNS Lymphoma|primary cns lymphoma
56278862|NCT05020392|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
56278863|NCT05020392|Burkitt Lymphoma|burkitt lymphoma
56278864|NCT05020392|Follicular Lymphoma|follicular lymphoma
56278865|NCT05020392|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
56278866|NCT05020392|Mantle Cell Lymphoma|mantle cell lymphoma
56278888|NCT04881240|Acute Lymphoblastic Leukemia, in Relapse|acute lymphoblastic leukemia, in relapse
56278889|NCT04881240|Acute Lymphoblastic Leukemia, Refractory|acute lymphoblastic leukemia, refractory
56278890|NCT04881240|Pediatric ALL|pediatric all
56279039|NCT04512716|B-ALL|b-all
56279040|NCT04512716|DLBCL|dlbcl
56279041|NCT04512716|B ALL|b all
56279042|NCT04512716|Dlbcl-Ci|dlbcl-ci
56279043|NCT04512716|DLBCL Unclassifiable|dlbcl unclassifiable
56279044|NCT04512716|DLBCL, Nos Genetic Subtypes|dlbcl, nos genetic subtypes
56279045|NCT04512716|DLBCL Activated B-Cell Type|dlbcl activated b-cell type
56279046|NCT04512716|DLBCL Germinal Center B-Cell Type|dlbcl germinal center b-cell type
56279047|NCT04512716|Diffuse Large B-cell Lymphoma|diffuse large b-cell lymphoma
56279048|NCT04512716|HGBL|hgbl
56279049|NCT04512716|HGBL, Nos|hgbl, nos
56279124|NCT04146051|Myasthenia Gravis, Generalized|myasthenia gravis, generalized
56279167|NCT03938987|Relapsed Non Hodgkin Lymphoma|relapsed non hodgkin lymphoma
56279168|NCT03938987|Relapsed Adult ALL|relapsed adult all
56279169|NCT03938987|Relapsed Pediatric ALL|relapsed pediatric all
56282032|NCT03674463|Refractory or Relapsed Multiple Myeloma|refractory or relapsed multiple myeloma
56283126|NCT03559764|Relapsed and Refractory Multiple Myeloma|relapsed and refractory multiple myeloma
56283525|NCT00881920|Lymphoma|lymphoma
56283526|NCT00881920|Myeloma|myeloma
56283527|NCT00881920|Leukemia|leukemia
56284417|NCT05626400|T-cell Acute Lymphoblastic Leukemia/Lymphoma|t-cell acute lymphoblastic leukemia/lymphoma
56284907|NCT05208853|Hodgkin Lymphoma|hodgkin lymphoma
56284908|NCT05208853|NK/T Cell Lymphoma|nk/t cell lymphoma
56284909|NCT05208853|Peripheral T Cell Lymphoma, Unspecified|peripheral t cell lymphoma, unspecified
56284910|NCT05208853|Angioimmunoblastic T-cell Lymphoma|angioimmunoblastic t-cell lymphoma
56284911|NCT05208853|Anaplastic Large Cell Lymphoma|anaplastic large cell lymphoma
56284912|NCT05208853|Diffuse Large B Cell Lymphoma|diffuse large b cell lymphoma
56284913|NCT05208853|Mediastinal B-Cell Diffuse Large Cell Lymphoma|mediastinal b-cell diffuse large cell lymphoma
56284914|NCT05208853|Gray Zone Lymphoma|gray zone lymphoma
56286257|NCT05106946|B-cell Malignancy|b-cell malignancy
56289291|NCT03525782|Lung Neoplasm Malignant|lung neoplasm malignant
56289292|NCT03525782|Non-small Cell Lung Cancer|non-small cell lung cancer
56289655|NCT05429905|Lymphoblastic Leukemia|lymphoblastic leukemia
56289656|NCT05429905|Lymphoblastic Leukemia, Acute, Childhood|lymphoblastic leukemia, acute, childhood
56289657|NCT05429905|Lymphoblastic Leukemia in Children|lymphoblastic leukemia in children
56289658|NCT05429905|Lymphoblastic Leukemia, Acute Adult|lymphoblastic leukemia, acute adult
56289659|NCT05429905|CAR|car
56289720|NCT04173988|ALL, Childhood B-Cell|all, childhood b-cell
56291926|NCT02932956|Liver Cancer|liver cancer
56292045|NCT02290951|Non-Hodgkin Lymphoma|non-hodgkin lymphoma
56292046|NCT02290951|Chronic Lymphocytic Leukemia|chronic lymphocytic leukemia
56292700|NCT05059912|Refractory and Relapsed T Cell Lymphoma|refractory and relapsed t cell lymphoma
56293984|NCT04976218|Solid Tumor, Adult|solid tumor, adult
56293985|NCT04976218|EGFR Overexpression|egfr overexpression
56294155|NCT05038696|Lymphoblastic Leukemia, Acute, Childhood|lymphoblastic leukemia, acute, childhood
56294156|NCT05038696|Lymphoblastic Leukemia|lymphoblastic leukemia
56294157|NCT05038696|Lymphoblastic Leukemia, Acute Adult|lymphoblastic leukemia, acute adult
56294158|NCT05038696|Lymphoblastic Leukemia in Children|lymphoblastic leukemia in children
56294159|NCT05038696|CAR|car
56294160|NCT05038696|CAR T-Cell-Related Encephalopathy Syndrome|car t-cell-related encephalopathy syndrome
55985311|NCT04639739|NHL|nhl
55986304|NCT02930993|Mesothelin Positive Tumors|mesothelin positive tumors
55987460|NCT04670055|Relapse Multiple Myeloma|relapse multiple myeloma
55987461|NCT04670055|Refractory Multiple Myeloma|refractory multiple myeloma
55987607|NCT04657965|Infectious Diseases|infectious diseases
55987608|NCT04657965|Hematological Malignancies|hematological malignancies
55987611|NCT04658004|Acute Myeloid Leukemia|acute myeloid leukemia
55987776|NCT04665063|Hodgkin's Lymphoma|hodgkin's lymphoma
55989100|NCT04638270|Lymphoma, Non-Hodgkin|lymphoma, non-hodgkin
55989406|NCT03455972|Safety and Efficacy|safety and efficacy
55989834|NCT04627740|Ovarian Cancer|ovarian cancer
55989835|NCT04627740|Endometrial Cancer|endometrial cancer
55989893|NCT04626765|Childhood Acute Lymphoblastic Leukemia|childhood acute lymphoblastic leukemia
55989903|NCT04626726|Adult B Acute Lymphoblastic Leukemia|adult b acute lymphoblastic leukemia
55990091|NCT02903810|Hematopoietic/Lymphoid Cancer|hematopoietic/lymphoid cancer
55990751|NCT04890236|Recurrent Diffuse Large B-Cell Lymphoma|recurrent diffuse large b-cell lymphoma
55990752|NCT04890236|Refractory Diffuse Large B-Cell Lymphoma|refractory diffuse large b-cell lymphoma
55991258|NCT04601181|B Cell Malignancy|b cell malignancy
55991371|NCT04599543|Acute Myeloid Leukemia|acute myeloid leukemia
55991928|NCT04603872|Multiple Myeloma in Relapse|multiple myeloma in relapse
55991929|NCT04603872|Multiple Myeloma, Refractory|multiple myeloma, refractory
55991930|NCT04603872|Acute Lymphoblastic Leukemia, in Relapse|acute lymphoblastic leukemia, in relapse
55991931|NCT04603872|Acute Lymphocytic Leukaemia Refractory|acute lymphocytic leukaemia refractory
